Rank,Title,Previous Rank,CEO,Address,Website
18,CVS Caremark Corporation,19,Thomas M. Ryan,"1 CVS Dr., Woonsocket, RI 2895",info.cvscaremark.com
19,Wells Fargo & Company,41,John G. Stumpf,"420 Montgomery St., San Francisco, CA 94163",www.wellsfargo.com
20,International Business Machines Corporation,14,Samuel J. Palmisano,"1 New Orchard Rd., Armonk, NY 10504",www.ibm.com
21,UnitedHealth Group Incorporated,21,Stephen J. Hemsley,"9900 Bren Rd. E., Minnetonka, MN 55343",www.unitedhealthgroup.com
22,The Procter & Gamble Company,20,Robert A. McDonald,"1 Procter & Gamble Plaza, Cincinnati, OH 45202",www.pg.com
23,The Kroger Company,22,David B. Dillon,"1014 Vine St., Cincinnati, OH 45202",www.thekrogerco.com
24,AmerisourceBergen Corp.,26,R. David Yost,"1300 Morris Dr., Chesterbrook, PA 19087",www.amerisourcebergen.com
25,Costco Wholesale Corporation,24,James D. Sinegal,"999 Lake Dr., Issaquah, WA 98027",www.costco.com
26,Valero Energy Corporation,10,William R. Klesse,"1 Valero Way, San Antonio, TX 78249",www.valero.com
27,Archer-Daniels-Midland Company,27,Patricia A. Woertz,"4666 Faries Pkwy., Decatur, IL 62525",www.adm.com
28,The Boeing Company,34,W. James McNerney Jr.,"100 N. Riverside Plaza, Chicago, IL 60606",www.boeing.com
29,"The Home Depot, Inc.",25,Francis S. Blake,"2455 Paces Ferry Rd. N.W., Atlanta, GA 30339",www.homedepot.com
30,Target Corporation,28,Gregg W. Steinhafel,"1000 Nicollet Mall, Minneapolis, MN 55403",www.target.com
31,"WellPoint, Inc.",32,Angela F. Braly,"120 Monument Circle, Indianapolis, IN 46204",www.wellpoint.com
32,Walgreen Co.,36,Gregory D. Wasson,"200 Wilmot Rd., Deerfield, IL 60015",www.walgreens.com
33,Johnson & Johnson,29,William C. Weldon,"1 Johnson & Johnson Plaza, New Brunswick, NJ 8933",www.jnj.com
34,State Farm Insurance Cos.,31,Edward B. Rust Jr.,"1 State Farm Plaza, Bloomington, IL 61710",www.statefarm.com
35,"Medco Health Solutions, Inc.",45,David B. Snow Jr.,"100 Parsons Pond Dr., Franklin Lakes, NJ 7417",www.express-scripts.com
36,Microsoft Corporation,35,Steven A. Ballmer,"1 Microsoft Way, Redmond, WA 98052",www.microsoft.com
37,United Technologies Corporation,37,-,"1 Financial Plaza, Hartford, CT 6103",www.utc.com
38,Dell Inc.,33,Michael S. Dell,"1 Dell Way, Round Rock, TX 78682",www.dell.com
39,"The Goldman Sachs Group, Inc.",40,Lloyd C. Blankfein,"200 West St., New York, NY 10282",www.gs.com
40,Pfizer Inc.,46,Jeffrey B. Kindler,"235 E. 42nd St., New York, NY 10017",www.pfizer.com
41,Marathon Oil Corporation,23,Clarence P. Cazalot Jr.,"5555 San Felipe Rd., Houston, TX 77056",www.marathonoil.com
42,"Lowe’s Companies, Inc.",47,Robert A. Niblock,"1000 Lowe's Blvd., Mooresville, NC 28117",www.lowes.com
43,"United Parcel Service, Inc.",43,D. Scott Davis,"55 Glenlake Pkwy. N.E., Atlanta, GA 30328",www.ups.com
44,Lockheed Martin Corporation,54,Robert J. Stevens,"6801 Rockledge Dr., Bethesda, MD 20817",www.lockheedmartin.com
45,Best Buy Co. Inc.,56,Brian J. Dunn,"7601 Penn Ave. S., Richfield, MN 55423",www.bestbuy.com
46,The Dow Chemical Company,38,Andrew N. Liveris,"2030 Dow Center, Midland, MI 48674",www.dow.com
47,Supervalu Inc.,51,Craig R. Herkert,"11840 Valley View Rd., Eden Prairie, MN 55344",www.supervalu.com
48,Sears Holdings Corporation,49,W. Bruce Johnson,"3333 Beverly Rd., Hoffman Estates, IL 60179",www.searsholdings.com
49,International Assets Holding Corporation,140,Sean M. O'Connor,"220 E. Central Pkwy., Altamonte Springs, FL 32701",www.intlfcstone.com
50,"PepsiCo, Inc.",52,Indra K. Nooyi,"700 Anderson Hill Rd., Purchase, NY 10577",www.pepsico.com
51,"MetLife, Inc.",39,C. Robert Henrikson,"200 Park Ave., New York, NY 10166",www.metlife.com
52,Safeway Inc.,50,Steven A. Burd,"5918 Stoneridge Mall Rd., Pleasanton, CA 94588",www.safeway.com
53,Kraft Foods Inc.,53,Irene B. Rosenfeld,"3 Lakes Dr., Northfield, IL 60093",www.mondelezinternational.com
54,Freddie Mac,220,Charles E. Haldeman Jr.,"8200 Jones Branch Dr., McLean, VA 22102",www.freddiemac.com
55,Sysco Corporation,62,William J. DeLaney III,"1390 Enclave Pkwy., Houston, TX 77077",www.sysco.com
56,"Apple , Inc.",71,Steven P. Jobs,"1 Infinite Loop, Cupertino, CA 95014",www.apple.com
57,The Walt Disney Company,60,Robert A. Iger,"500 S. Buena Vista St., Burbank, CA 91521",www.disney.com
58,"Cisco Systems, Inc.",57,John T. Chambers,"170 W. Tasman Dr., San Jose, CA 95134",www.cisco.com
59,Comcast Corporation,68,Brian L. Roberts,"1 Comcast Center, Philadelphia, PA 19103",www.comcastcorporation.com
60,FedEx Corporation,59,Frederick W. Smith,"942 S. Shady Grove Rd., Memphis, TN 38120",www.fedex.com
61,Northrop Grumman Corporation,69,Wesley G. Bush,"1840 Century Park E., Los Angeles, CA 90067",www.northropgrumman.com
62,Intel Corporation,61,Paul S. Otellini,"2200 Mission College Blvd., Santa Clara, CA 95054",www.intel.com
63,Aetna Inc.,77,Ronald A. Williams,"151 Farmington Ave., Hartford, CT 6156",www.aetna.com
64,New York Life Insurance Company,76,Theodore A. Mathas,"51 Madison Ave., New York, NY 10010",www.newyorklife.com
65,"Prudential Financial, Inc.",84,John R. Strangfeld Jr.,"751 Broad St., Newark, NJ 7102",www.prudential.com
66,Caterpillar Inc.,44,James W. Owens,"100 N.E. Adams St., Peoria, IL 61629",www.caterpillar.com
67,Sprint Nextel Corporation,64,Daniel R. Hesse,"6200 Sprint Pkwy., Overland Park, KS 66251",www.sprint.com
68,The Allstate Corporation,81,Thomas J. Wilson,"2775 Sanders Rd., Northbrook, IL 60062",www.allstate.com
69,General Dynamics Corporation,83,Jay L. Johnson,"2941 Fairview Park Dr., Falls Church, VA 22042",www.generaldynamics.com
70,Morgan Stanley,30,James P. Gorman,"1585 Broadway, New York, NY 10036",www.morganstanley.com
71,Liberty Mutual Holding Company Inc.,86,Edmund F. Kelly,"175 Berkeley St., Boston, MA 2116",www.libertymutual.com
72,The Coca-Cola Company,73,Muhtar Kent,"1 Coca-Cola Plaza, Atlanta, GA 30313",www.coca-colacompany.com
73,Humana Inc.,85,Michael B. McCallister,"500 W. Main St., Louisville, KY 40202",www.humana.com
74,Honeywell International Inc.,63,David M. Cote,"101 Columbia Rd., Morris Township, NJ 7962",www.honeywell.com
75,Abbott Laboratories,80,Miles D. White,"100 Abbott Park Rd., Abbott Park, IL 60064",www.abbott.com
76,News Corporation,70,Keith Rupert Murdoch,"1211 Sixth Ave., New York, NY 10036",www.21cf.com
77,HCA Inc,88,Richard M. Bracken,"1 Park Plaza, Nashville, TN 37203",www.hcahealthcare.com
78,"Sunoco, Inc.",41,Lynn L. Elsenhans,"1735 Market St., Philadelphia, PA 19103",www.sunocoinc.com
79,Hess Corporation,55,John B. Hess,"1185 Sixth Ave., New York, NY 10036",www.hess.com
80,Ingram Micro Inc.,67,Gregory M.E. Spierkel,"1600 E. St. Andrew Place, Santa Ana, CA 92705",www.ingrammicro.com
81,Fannie Mae,112,Michael J. Williams,"3900 Wisconsin Ave. N.W., Washington, DC 20016",www.fanniemae.com
82,Time Warner Inc.,48,Jeffrey L. Bewkes,"1 Time Warner Center, New York, NY 10019",www.timewarner.com
83,"Johnson Controls, Inc.",58,Stephen A. Roell,"5757 N. Green Bay Ave., Milwaukee, WI 53209",www.johnsoncontrols.com
84,"Delta Air Lines, Inc.",111,Richard H. Anderson,"1030 Delta Blvd., Atlanta, GA 30354",www.delta.com
85,"Merck & Co., Inc.",103,Richard T. Clark,"1 Merck Dr., Whitehouse Station, NJ 8889",www.merck.com
86,E.I. du Pont de Nemours and Company,75,Ellen J. Kullman,"1007 Market St., Wilmington, DE 19898",www.dupont.com
87,"Tyson Foods, Inc.",89,Donnie Smith,"2200 Don Tyson Pkwy., Springdale, AR 72762",www.tysonfoods.com
88,American Express Company,74,Kenneth I. Chenault,"200 Vesey St., New York, NY 10285",www.americanexpress.com
89,Rite Aid Corporation,100,Mary F. Sammons,"30 Hunter Lane, Camp Hill, PA 17011",www.riteaid.com
90,Teachers Insurance and Annuity Association College Retiremen,82,Roger W. Ferguson Jr.,"730 Third Ave., New York, NY 10017",www.tiaa-cref.org
91,CHS Inc.,72,John D. Johnson,"5500 Cenex Dr., Inver Grove Heights, MN 55077",www.chsinc.com
92,"Enterprise GP Holdings, L.P.",65,Ralph S. Cunningham,"1100 Louisiana St., Houston, TX 77002",www.enterprisegp.com
93,Massachusetts Financial Group,135,Roger W. Crandall,"1295 State St., Springfield, MA 1111",www.massmutual.com
94,Philip Morris International Inc.,93,Louis C. Camilleri,"120 Park Ave., New York, NY 10017",www.pmi.com
95,Raytheon Company,108,William H. Swanson,"870 Winter St., Waltham, MA 2451",www.raytheon.com
96,"Express Scripts, Inc.",115,George Paz,"1 Express Way, St. Louis, MO 63121",www.express-scripts.com
97,The Hartford Financial Services Group Inc.,287,Liam E. McGee,"1 Hartford Plaza, Hartford, CT 6155",www.thehartford.com
98,"The Travelers Companies, Inc.",99,Jay S. Fishman,"485 Lexington Ave., New York, NY 10017",www.travelers.com
99,"Publix Super Markets, Inc.",101,William E. Crenshaw,"3300 Publix Corporate Pkwy., Lakeland, FL 33811",www.publix.com
100,Amazon.com Inc.,130,Jeffrey P. Bezos,"1200 12th Ave. S., Seattle, WA 98144",www.amazon.com
101,"Staples, Inc.",109,Ronald L. Sargent,"500 Staples Dr., Framingham, MA 1702",www.staples.com
102,Google Inc.,117,Eric E. Schmidt,"1600 Amphitheatre Pkwy., Mountain View, CA 94043",www.google.com
103,"Macy’s, Inc.",96,Terry J. Lundgren,"7 W. Seventh St., Cincinnati, OH 45202",www.macysinc.com
104,International Paper Company,97,John V. Faraci Jr.,"6400 Poplar Ave., Memphis, TN 38197",www.internationalpaper.com
105,Oracle Corporation,113,Lawrence J. Ellison,"500 Oracle Pkwy., Redwood City, CA 94065",www.oracle.com
106,3M Company,95,George W. Buckley,"3M Center, St. Paul, MN 55144",www.3m.com
107,Deere & Company,87,Samuel R. Allen,"1 John Deere Place, Moline, IL 61265",www.deere.com
108,McDonald’s Corporation,107,James A. Skinner,"1 McDonald's Plaza, Oak Brook, IL 60523",www.mcdonalds.com
109,Tech Data Corporation,102,Robert M. Dutkowsky,"5350 Tech Data Dr., Clearwater, FL 33760",www.techdata.com
110,"Motorola, Inc.",78,Sanjay K. Jha,"1303 E. Algonquin Rd., Schaumburg, IL 60196",www.motorolasolutions.com
111,Fluor Corporation,114,Alan L. Boeckmann,"6700 Las Colinas Blvd., Irving, TX 75039",www.fluor.com
112,Eli Lilly and Company,122,John C. Lechleiter,"Lilly Corporate Center, Indianapolis, IN 46285",www.lilly.com
113,Coca-Cola Enterprises Inc.,116,John F. Brock,"2500 Windy Ridge Pkwy., Atlanta, GA 30339",www.cokecce.com
114,Bristol-Myers Squibb Company,120,James M. Cornelius,"345 Park Ave., New York, NY 10154",www.bms.com
115,Northwestern Mutual Life Insurance Company,118,Edward J. Zore,"720 E. Wisconsin Ave., Milwaukee, WI 53202",www.northwesternmutual.com
116,"The DirecTV Group, Inc.",126,Michael D. White,"2230 E. Imperial Highway, El Segundo, CA 90245",www.directv.com
117,Emerson Electric Co.,94,David N. Farr,"8000 W. Florissant Ave., St. Louis, MO 63136",www.emerson.com
118,Nationwide Mutual Insurance Co.,124,Stephen S. Rasmussen,"1 Nationwide Plaza, Columbus, OH 43215",www.nationwide.com
119,"The TJX Companies, Inc.",131,Carol M. Meyrowitz,"770 Cochituate Rd., Framingham, MA 1701",www.tjx.com
120,AMR Corporation,104,Gerard J. Arpey,"4333 Amon Carter Blvd., Fort Worth, TX 76155",www.aa.com
121,U.S. Bancorp,129,Richard K. Davis,"800 Nicollet Mall, Minneapolis, MN 55402",www.usbank.com
122,GMAC Inc.,66,Michael A. Carpenter,"200 Renaissance Center, Detroit, MI 48265",www.ally.com
123,The PNC Financial Services Group Inc.,278,James E. Rohr,"249 Fifth Ave., Pittsburgh, PA 15222",www.pnc.com
124,"Nike, Inc.",136,Mark G. Parker,"1 Bowerman Dr., Beaverton, OR 97005",www.nikeinc.com
125,Murphy Oil Corporation,92,David M. Wood,"200 Peach St., El Dorado, AR 71730",www.murphyoilcorp.com
126,Kimberly-Clark Corporation,128,Thomas J. Falk,"351 Phelps Dr., Irving, TX 75038",www.kimberly-clark.com
127,"Alcoa, Inc.",90,Klaus Kleinfeld,"390 Park Ave., New York, NY 10022",www.alcoa.com
128,"Plains All American Pipeline, L.P.",79,Greg L. Armstrong,"333 Clay St., Houston, TX 77002",www.paalp.com
129,CIGNA Corporation,132,David M. Cordani,"2 Liberty Place, Philadelphia, PA 19192",www.cigna.com
130,AFLAC Incorporated,152,Daniel P. Amos,"1932 Wynnton Rd., Columbus, GA 31999",www.aflac.com
131,Time Warner Cable Inc.,-,Glenn A. Britt,"60 Columbus Circle, New York, NY 10023",www.twc.com
132,United Services Automobile Association,207,Josue Robles Jr.,"9800 Fredericksburg Rd, San Antonio, TX 78288",www.usaa.com
133,"J.C. Penney Company, Inc.",139,Myron E. Ullman III,"6501 Legacy Dr., Plano, TX 75024",www.jcpenney.com
134,Exelon Corporation,134,John W. Rowe,"10 S. Dearborn St., Chicago, IL 60680",www.exeloncorp.com
135,Kohl’s Corporation,155,Kevin B. Mansell,"N56 W17000 Ridgewood Dr., Menomonee Falls, WI 53051",www.kohlscorporation.com
136,Whirlpool Corporation,133,Jeff M. Fettig,"2000 North M-63, Benton Harbor, MI 49022",www.whirlpoolcorp.com
137,"Altria Group, Inc.",160,Michael E. Szymanczyk,"6601 W. Broad St., Richmond, VA 23230",www.altria.com
138,Computer Sciences Corporation,153,Michael W. Laphen,"3170 Fairview Park Dr., Falls Church, VA 22042",www.csc.com
139,Tesoro Corporation,91,Gregory J. Goff,"19100 Ridgewood Pkwy., San Antonio, TX 78259",www.tsocorp.com
140,UAL Corporation,123,Glenn F. Tilton,"77 W. Wacker Dr., Chicago, IL 60601",www.unitedcontinentalholdings.com
141,The Goodyear Tire & Rubber Company,127,Robert J. Keegan,"1144 E. Market St., Akron, OH 44316",www.goodyear.com
142,"Avnet, Inc.",144,Roy A. Vallee,"2211 S. 47th St., Phoenix, AZ 85034",www.avnet.com
143,Manpower Inc.,119,Jeffrey A. Joerres,"100 Manpower Place, Milwaukee, WI 53212",www.manpowergroup.com
144,Capital One Financial Corporation,145,Richard D. Fairbank,"1680 Capital One Dr., McLean, VA 22102",www.capitalone.com
145,The Southern Company,149,David M. Ratcliffe,"30 Ivan Allen Jr. Blvd. N.W., Atlanta, GA 30308",www.southerncompany.com
146,"Health Net, Inc.",165,Jay M. Gellert,"21650 Oxnard St., Woodland Hills, CA 91367",www.healthnet.com
147,"FPL Group, Inc.",154,Lewis Hay III,"700 Universe Blvd., Juno Beach, FL 33408",www.nexteraenergy.com
148,"L-3 Communications Holdings, Inc.",171,Michael T. Strianese,"600 Third Ave., New York, NY 10016",www.l-3com.com
149,"Constellation Energy Group, Inc.",125,Mayo A. Shattuck III,"100 Constellation Way, Baltimore, MD 21202",www.exeloncorp.com
150,Occidental Petroleum Corporation,98,Ray R. Irani,"10889 Wilshire Blvd., Los Angeles, CA 90024",www.oxy.com
151,Colgate-Palmolive Company,166,Ian M. Cook,"300 Park Ave., New York, NY 10022",www.colgatepalmolive.com
152,Xerox Corporation,147,Ursula M. Burns,"45 Glover Ave., Norwalk, CT 6850",www.xerox.com
153,"Dominion Resources, Inc.",157,Thomas F. Farrell II,"120 Tredegar St., Richmond, VA 23219",www.dom.com
154,"Freeport-McMoRan Copper & Gold, Inc.",146,Richard C. Adkerson,"1 N. Central Ave., Phoenix, AZ 85004",www.fcx.com
155,"General Mills, Inc.",193,Kendall J. Powell,"1 General Mills Blvd., Minneapolis, MN 55426",www.generalmills.com
156,The AES Corporation,158,Paul T. Hanrahan,"4300 Wilson Blvd., Arlington, VA 22203",www.aes.com
157,"Arrow Electronics, Inc",151,Michael J. Long,"50 Marcus Dr., Melville, NY 11747",www.arrow.com
158,Halliburton Company,141,David J. Lesar,"3000 N. Sam Houston Pkwy E., Houston, TX 77032",www.halliburton.com
159,"Amgen, Inc",168,Kevin W. Sharer,"1 Amgen Center Dr., Thousand Oaks, CA 91320",www.amgen.com
160,"Medtronic, Inc.",196,William A. Hawkins III,"710 Medtronic Pkwy., Minneapolis, MN 55432",www.medtronic.com
161,The Progressive Corporation,209,Glenn M. Renwick,"6300 Wilson Mills Rd., Mayfield Village, OH 44143",www.progressive.com
162,"The Gap, Inc.",178,Glenn K. Murphy,"2 Folsom St., San Francisco, CA 94105",www.gapinc.com
163,"Smithfield Foods, Inc.",183,C. Larry Pope,"200 Commerce St., Smithfield, VA 23430",www.smithfieldfoods.com
164,Union Pacific Corporation,143,James R. Young,"1400 Douglas St., Omaha, NE 68179",www.up.com
165,Loews Corporation,174,James S. Tisch,"667 Madison Ave., New York, NY 10065",www.loews.com
166,EMC Corporation,172,Joseph M. Tucci,"176 South St., Hopkinton, MA 1748",www.emc.com
167,Burlington Northern Santa Fe Corp.,142,Warren E. Buffett,"2650 Lou Menk Dr., Fort Worth, TX 76131",www.bnsf.com
168,Coventry Health Care Inc.,226,Allen F. Wise,"6705 Rockledge Dr., Bethesda, MD 20817",www.coventryhealthcare.com
169,Illinois Tool Works Inc.,148,David B. Speer,"3600 W. Lake Ave., Glenview, IL 60026",www.itw.com
170,"Viacom, Inc.",177,Philippe P. Dauman,"1515 Broadway, New York, NY 10036",www.viacom.com
171,"Toys “R” Us, Inc.",192,Gerald L. Storch,"1 Geoffrey Way, Wayne, NJ 7470",www.toysrusinc.com
172,"American Electric Power Company, Inc.",180,Michael G. Morris,"1 Riverside Plaza, Columbus, OH 43215",www.aep.com
173,PG&E Corporation,176,Peter A. Darbee,"1 Market St., San Francisco, CA 94105",www.pge.com
174,"The Pepsi Bottling Group, Inc.",189,Indra K. Nooyi,"1 Pepsi Way, Somers, NY 10589",www.pbg.com
175,"Consolidated Edison, Inc.",191,Kevin Burke,"4 Irving Place, New York, NY 10003",www.conedison.com
176,The Chubb Corporation,203,John D. Finnegan,"15 Mountain View Rd., Warren, NJ 7059",www.chubb.com
177,CBS Corporation,186,Leslie Moonves,"51 W. 52nd St., New York, NY 10019",www.cbscorporation.com
178,"ConAgra Foods, Incorporated",188,Gary M. Rodkin,"1 ConAgra Dr., Omaha, NE 68102",www.conagrafoods.com
179,FirstEnergy Corp.,194,Anthony J. Alexander,"76 S. Main St., Akron, OH 44308",www.firstenergycorp.com
180,Sara Lee Corporation,199,Brenda C. Barnes,"3500 Lacey Rd., Downers Grove, IL 60515",www.hillshirebrands.com
181,Duke Energy Corporation,204,James E. Rogers,"526 S. Church St., Charlotte, NC 28202",www.duke-energy.com
182,"National Oilwell Varco, Inc.",200,Merrill A. Miller Jr.,"7909 Parkwood Circle Dr., Houston, TX 77036",www.nov.com
183,"Continental Airlines, Inc.",167,Jeffery A. Smisek,"1600 Smith St., Houston, TX 77002",www.continental.com
184,Kellogg Company,210,A.D. David Mackay,"1 Kellogg Square, Battle Creek, MI 49016",www.kelloggcompany.com
185,Baxter International Inc.,219,Robert L. Parkinson Jr.,"1 Baxter Pkwy., Deerfield, IL 60015",www.baxter.com
186,"Public Service Enterprise Group, Inc.",190,Ralph Izzo,"80 Park Plaza, Newark, NJ 7101",www.pseg.com
187,Edison International,184,Theodore F. Craver Jr.,"2244 Walnut Grove Ave., Rosemead, CA 91770",www.edisoninvestor.com
188,Qwest Communications International Inc.,197,Edward A. Mueller,"1801 California St., Denver, CO 80202",www.centurylink.com
189,Aramark Corporation,198,Joseph Neubauer,"1101 Market St., Philadelphia, PA 19107",www.aramark.com
190,"PPG Industries, Inc.",161,Charles E. Bunch,"1 PPG Place, Pittsburgh, PA 15272",www.ppg.com
191,"Community Health Systems, Inc.",243,Wayne T. Smith,"4000 Meridian Blvd., Franklin, TN 37067",www.chs.net
192,"Office Depot, Inc.",179,Steve Odland,"6600 N. Military Trail, Boca Raton, FL 33496",www.officedepot.com
193,"KBR, Inc.",234,William P. Utt,"601 Jefferson St., Houston, TX 77002",www.kbr.com
194,Eaton Corporation,164,Alexander M. Cutler,"1111 Superior Ave., Cleveland, OH 44114",www.eaton.com
195,Dollar General Corporation,259,Richard W. Dreiling,"100 Mission Ridge, Goodlettsville, TN 37072",www.dollargeneral.com
196,"Waste Management, Inc.",201,David P. Steiner,"1001 Fannin St., Houston, TX 77002",www.wm.com
197,Monsanto Company,235,Hugh Grant,"800 N. Lindbergh Blvd., St. Louis, MO 63167",www.monsanto.com
198,Omnicom Group Inc.,202,John D. Wren,"437 Madison Ave., New York, NY 10022",www.omnicomgroup.com
199,"Jabil Circuit, Inc.",212,Timothy L. Main,"10560 Dr. Martin Luther King Jr. St. N., St. Petersburg, FL 33716",www.jabil.com
200,DISH Network Corporation,231,Charles W. Ergen,"9601 S. Meridian Blvd., Englewood, CO 80112",www.dish.com
201,TRW Automotive Holdings Corp.,169,John C. Plant,"12001 Tech Center Dr., Livonia, MI 48150",www.trw.com
202,Navistar International Corporation,175,Daniel C. Ustian,"4201 Winfield Rd., Warrenville, IL 60555",www.navistar.com
203,Jacobs Engineering Group Inc.,241,Craig L. Martin,"1111 S. Arroyo Pkwy., Pasadena, CA 91105",www.jacobs.com
204,"Sun Microsystems, Inc.",187,Lawrence J. Ellison,"4150 Network Circle, Santa Clara, CA 95054",www.sun.com
205,World Fuel Services Corporation,137,Paul H. Stebbins,"9800 N.W. 41st St., Miami, FL 33178",www.wfscorp.com
206,Nucor Corporation,106,Daniel R. DiMicco,"1915 Rexford Rd., Charlotte, NC 28211",www.nucor.com
207,Danaher Corporation,213,H. Lawrence Culp Jr.,"2099 Pennsylvania Ave. N.W., Washington, DC 20006",www.danaher.com
208,Dean Foods Company,216,Gregg L. Engles,"2515 McKinney Ave., Dallas, TX 75201",www.deanfoods.com
209,"Oneok, Inc.",159,John W. Gibson,"100 W. Fifth St., Tulsa, OK 74103",www.oneok.com
210,"Liberty Global, Inc.",257,Michael T. Fries,"12300 Liberty Blvd., Englewood, CO 80112",www.libertyglobal.com/
211,United States Steel Corporation,105,John P. Surma Jr.,"600 Grant St., Pittsburgh, PA 15219",www.ussteel.com
212,"Autonation, Inc.",182,Michael J. Jackson,"200 S.W. First Ave., Fort Lauderdale, FL 33301",www.autonation.com
213,"Marriott International, Inc.",208,J.W. Marriott Jr.,"10400 Fernwood Rd., Bethesda, MD 20817",www.marriott.com
214,ITT Corporation,229,Steven R. Loranger,"1133 Westchester Ave., White Plains, NY 10604",www.itt.com
215,"SAIC, Inc.",266,Walter P. Havenstein,"1710 SAIC Dr., McLean, VA 22102",www.leidos.com
216,"Yum! Brands, Inc.",239,David C. Novak,"1441 Gardiner Lane, Louisville, KY 40213",www.yum.com
217,BB&T Corporation,260,Kelly S. King,"200 W. Second St., Winston-Salem, NC 27101",www.bbt.com
218,Cummins Inc.,181,Theodore M. Solso,"500 Jackson St., Columbus, IN 47201",www.cummins.com
219,Entergy Corporation,205,J. Wayne Leonard,"639 Loyola Ave., New Orleans, LA 70113",www.entergy.com
220,Textron Inc.,173,Scott C. Donnelly,"40 Westminster St., Providence, RI 2903",www.textron.com
221,"Marsh & McLennan Companies, Inc.",232,Brian Duperreault,"1166 Sixth Ave., New York, NY 10036",www.mmc.com
222,"US Airways Group, Inc.",222,W. Douglas Parker,"111 W. Rio Salado Pkwy., Tempe, AZ 85281",www.usairways.com
223,Texas Instruments Incorporated,215,Richard K. Templeton,"12500 TI Blvd., Dallas, TX 75243",www.ti.com
224,"SunTrust Banks, Inc.",211,James M. Wells III,"303 Peachtree St. N.E., Atlanta, GA 30308",www.suntrust.com
225,"Qualcomm, Inc.",244,Paul E. Jacobs,"5775 Morehouse Dr., San Diego, CA 92121",www.qualcomm.com
226,"Land O’Lakes, Inc.",224,Christopher J. Policinski,"4001 Lexington Ave. N., Arden Hills, MN 55112",www.landolakesinc.com
227,Liberty Media Corporation,265,Gregory B. Maffei,"12300 Liberty Blvd., Englewood, CO 80112",www.libertyinteractive.com
228,"Avon Products, Inc.",255,Andrea Jung,"1345 Sixth Ave., New York, NY 10105",www.avoncompany.com
229,Southwest Airlines Co.,246,Gary C. Kelly,"2702 Love Field Dr., Dallas, TX 75235",www.southwest.com
230,Parker-Hannifin Corporation,221,Donald E. Washkewicz,"6035 Parkland Blvd., Cleveland, OH 44124",www.parker.com
231,The Mosaic Company,276,James T. Prokopanko,"3033 Campus Dr., Plymouth, MN 55441",www.mosaicco.com
232,"BJ’s Wholesale Club, Inc.",269,Laura J. Sen,"1 Mercer Rd., Natick, MA 1760",www.bjs.com
233,H.J. Heinz Company,267,William R. Johnson,"1 PPG Place, Pittsburgh, PA 15222",www.heinz.com
234,Thermo Fisher Scientific Inc.,258,Marc N. Casper,"81 Wyman St., Waltham, MA 2451",www.thermofisher.com
235,Unum Group,270,Thomas R. Watjen,"1 Fountain Square, Chattanooga, TN 37402",www.unum.com
236,Genuine Parts Company,247,Thomas C. Gallagher,"2999 Circle 75 Pkwy., Atlanta, GA 30339",www.genpt.com
237,Guardian Life Ins. Co. of America,279,Dennis J. Manning,"7 Hanover Square, New York, NY 10004",www.guardianlife.com
238,"Peter Kiewit Sons’, Inc.",321,Bruce E. Grewcock,"1000 Kiewit Plaza, Omaha, NE 68131",www.kiewit.com
239,"Progress Energy, Inc.",288,William D. Johnson,"410 S. Wilmington St., Raleigh, NC 27601",www.progress-energy.com
