Rank,Title,Previous Rank,CEO,Address,Website
246,Aramark Corporation,253,Joseph Neubauer,"50 W. San Fernando St., San Jose, CA 95113",www.aramark.com
247,Aon Corporation,247,Patrick G. Ryan,"437 Madison Ave., New York, NY 10022",www.aon.com
248,Baxter International Inc.,258,Harry M. Jansen Kraemer Jr.,"303 Peachtree St. N.E., Atlanta, GA 30308",www.baxter.com
249,Chubb Corporation,254,-,"1 High Ridge Park, Stamford, CT 6905",www.chubb.com
250,ALLTEL Corporation,265,Joe T. Ford,"100 Bloomfield Hills Pkwy., Bloomfield Hills, MI 48304",www.alltel.com
251,Calpine Corporation,635,Peter Cartwright,"29 E. Stephenson St., Freeport, IL 61032",www.calpine.com
252,"Nextel Communications, Inc.",311,Timothy M. Donahue,"10889 Wilshire Blvd., Los Angeles, CA 90024",www.nextel.com
254,The Progressive Corporation,277,Glenn M. Renwick,"1111 W. Jefferson St., Boise, ID 83728",www.progressive.com
255,"American Standard Companies, Inc.",243,Frederic M. Poses,"200 Commerce St., Smithfield, VA 23430",www.trane.com
256,Boise Cascade Corporation,241,George J. Harad,"700 N.W. 107th Ave., Miami, FL 33172",www.officemax.com
257,KeyCorp,226,Henry L. Meyer III,"777 106th Ave. N.E., Bellevue, WA 98004",www.key.com
258,"Applied Materials, Inc.",196,James C. Morgan,"1111 Superior Ave., Cleveland, OH 44114",www.appliedmaterials.com
259,Eaton Corporation,213,Alexander M. Cutler,"1155 Perimeter Center W., Atlanta, GA 30338",www.eaton.com
260,Capital One Financial Corporation,327,Richard D. Fairbank,"4333 Brooklyn Ave. N.E., Seattle, WA 98185",www.capitalone.com
261,"The Bank of New York Company, Inc.",246,Thomas A. Renyi,"1 ADP Blvd., Roseland, NJ 7068",www.bnymellon.com
262,"Crown Cork & Seal Company, Inc.",250,John W. Conway,"2345 Crystal Dr., Arlington, VA 22227",www.crowncork.com
263,EMC Corporation,216,Joseph M. Tucci,"300 Concord Plaza Dr., San Antonio, TX 78216",www.emc.com
264,"General Mills, Inc.",278,Stephen W. Sanger,"600 Grant St., Pittsburgh, PA 15219",www.generalmills.com
265,"AdvancePCS, Inc.",706,David D. Halbert,"383 Madison Ave., New York, NY 10179",www.advancepcs.com
266,"Automatic Data Processing, Inc.",286,Arthur F. Weinbach,"2135 W. Maple Rd., Troy, MI 48084",www.adp.com
267,Safeco Corporation,262,Michael S. McGavick,"3000 Galleria Tower, Birmingham, AL 35244",www.safeco.com
267,"Tricon Global Restaurants, Inc.",263,David C. Novak,"1 Crown Way, Philadelphia, PA 19154",www.yum.com
269,PNC Financial Services Group Inc.,242,James E. Rohr,"1700 East Putnam Ave., Old Greenwich, CT 6870",www.pnc.com
270,Newell Rubbermaid Inc.,270,Joseph Galli Jr.,"2000 Second Ave., Detroit, MI 48226",www.newellrubbermaid.com
271,Keyspan Corporation,342,Robert B. Catell,"1901 Ascension Blvd., Arlington, TX 76006",www.keyspanenergy.com
272,Omnicom Group Inc.,292,John D. Wren,"330 Town Center Dr., Dearborn, MI 48126",www.omnicomgroup.com
273,Northeast Utilities,305,Michael G. Morris,"801 E. 86th Ave., Merrillville, IN 46410",www.nu.com
274,"Plains All American Pipeline, L.P.",-,Greg L. Armstrong,"4201 Winfield Rd., Warrenville, IL 60555",www.paalp.com
275,"ArvinMeritor, Inc.",340,Larry D. Yost,"7950 Jones Branch Dr., McLean, VA 22107",www.meritor.com
276,ONEOK Inc.,280,David Kyle,"710 Medtronic Pkwy. N.E., Minneapolis, MN 55432",www.oneok.com
277,Avaya Inc.,-,Donald K. Peterson,"249 Fifth Ave., Pittsburgh, PA 15222",www.avaya.com
278,Unocal Corporation,207,Charles R. Williamson,"38 Fountain Square Plaza, Cincinnati, OH 45263",www.unocal.com
317,"Interpublic Group of Companies, Inc.",351,John J. Dooner Jr.,"1 CIT Dr., Livingston, NJ 7039",www.interpublic.com
280,Navistar International Corporation,227,John R. Horne,"1345 Sixth Ave., New York, NY 10105",www.navistar.com
281,Centex Corporation,302,Laurence E. Hirsch,"401 N. Main St., Winston-Salem, NC 27102",www.centex.com
282,Campbell Soup Co.,287,Douglas R. Conant,"1271 Sixth Ave., New York, NY 10020",www.campbellsoupcompany.com
283,Fifth Third Bancorp,393,George A. Schaefer Jr.,"6035 Parkland Blvd., Cleveland, OH 44124",www.53.com
284,First Data Corporation,313,Charles T. Fote,"11825 N. Pennsylvania St., Carmel, IN 46032",www.firstdata.com
285,Premcor Inc.,249,-,"127 Public Square, Cleveland, OH 44114",www.premcor.com
286,Lincoln National Corporation,274,Jon A. Boscia,"Campbell Place, Camden, NJ 8103",www.lfg.com
287,"Gannett Co., Inc.",288,Douglas H. McCorkindale,"200 W. Second St., Winston-Salem, NC 27101",www.gannett.com
288,"Sonic Automotive, Inc.",297,O. Bruton Smith,"10260 Campus Point Dr., San Diego, CA 92121",www.sonicautomotive.com
289,Corning Inc.,252,John W. Loose,"100 Mission Ridge, Goodlettsville, TN 37072",www.corning.com
290,Dean Foods Company,308,Gregg L. Engles,"1 MetroTech Center, Brooklyn, NY 11201",www.deanfoods.com
291,BB&T Corp.,332,John A. Allison IV,"101 Ash St., San Diego, CA 92101",www.bbt.com
292,"United Auto Group, Inc.",356,Roger S. Penske,"395 Page Mill Rd., Palo Alto, CA 94306",www.penskeautomotive.com
293,Norfolk Southern Corporation,291,David R. Goode,"1617 Sixth Ave., Seattle, WA 98101",www.nscorp.com
294,Science Applications International Corporation,296,J. Robert Beyster,"750 Lakeshore Pkwy., Birmingham, AL 35211",www.leidos.com
295,Paccar Inc.,238,Mark C. Pigott,"1 Mercer Rd., Natick, MA 1760",www.paccar.com
296,"Gateway, Inc.",194,Theodore W. Waitt,"500 Jackson St., Columbus, IN 47202",www.gateway.com
297,"Saks, Incorporated",283,R. Brad Martin,"4001 Lexington Ave. N., Arden Hills, MN 55126",www.saksincorporated.com
298,Lennar Corp.,365,Stuart A. Miller,"1 SeaGate, Toledo, OH 43666",www.lennar.com
299,Avista Corp.,239,Gary G. Ely,"1 Wall St., New York, NY 10286",www.avistacorp.com
300,Unisys Corporation,272,Lawrence A. Weinbach,"1 Infinite Loop, Cupertino, CA 95014",www.unisys.com
301,"Owens-Illinois, Inc.",306,Joseph H. Lemieux,"100 Independence Mall W., Philadelphia, PA 19106",www.o-i.com
302,"Avon Products, Inc.",310,Andrea Jung,"4321 N. Ballard Rd., Appleton, WI 54919",www.avoncompany.com
303,Parker-Hannifin Corporation,330,Donald E. Washkewicz,"Unisys Way, Blue Bell, PA 19424",www.parker.com
304,NCR Corporation,301,Lars Nyberg,"1700 S. Patterson Blvd., Dayton, OH 45479",www.ncr.com
305,Smithfield Foods,341,Joseph W. Luter III,"1 Amgen Center Dr., Thousand Oaks, CA 91320",www.smithfieldfoods.com
306,Rohm and Haas Company,273,Rajiv L. Gupta,"2702 Love Field Dr., Dallas, TX 75235",www.rohmhaas.com
307,Conectiv,348,Howard E. Cosgrove,"15880 N. Greenway-Hayden Loop, Scottsdale, AZ 85260",www.conectiv.com
308,ServiceMaster,300,Jonathan P. Ward,"176 South St., Hopkinton, MA 1748",www.servicemaster.com
309,PPL Corporation,315,William F. Hecht,"2 N. Ninth St., Allentown, PA 18101",www.pplweb.com
310,"Air Products & Chemicals, Inc",324,John P. Jones III,"26555 Northwestern Hwy., Southfield, MI 48034",www.airproducts.com
311,Cummins,282,Theodore M. Solso,"7201 Hamilton Blvd., Allentown, PA 18195",www.cummins.com
312,"Idacorp, Inc.",-,Jan B. Packwood,"435 N. Michigan Ave., Chicago, IL 60611",www.idacorpinc.com
313,State Street Corporation,304,David A. Spina,"300 Tower Pkwy., Lincolnshire, IL 60069",www.statestreet.com
314,"Nortstrom, Inc.",323,Blake W. Nordstrom,"123 S. Front St., Memphis, TN 38103",www.nordstrom.com
315,"Caremark Rx, Inc.",384,Edwin M. Crawford,"200 South Wilcox, Kingsport, TN 37662",www.cvscaremark.com
316,Allied Waste Industries,312,Thomas H. Van Weelden,"2141 Rosecrans Ave., El Segundo, CA 90245",www.alliedwaste.com
317,Southwest Airlines Company,316,James F. Parker,"1 CIT Dr., Livingston, NJ 7039",www.southwest.com
318,"Medtronic, Inc.",349,Arthur D. Collins Jr.,"122 Fifth Ave., New York, NY 10011",www.medtronic.com
319,Providian Financial Corporation,303,Joseph W. Saunders,"152 W. 57th St., New York, NY 10019",www.providian.com
320,VF Corporation,309,Mackey J. McDonald,"3900 Essex Lane, Houston, TX 77027",www.vfc.com
321,Federal-Mogul Corporation,298,Frank E. Macher,"101 Prospect Ave. N.W., Cleveland, OH 44115",www.federalmogul.com
322,Eastman Chemical Company,334,J. Brian Ferguson,"105 Corporate Center Blvd., Greensboro, NC 27408",www.eastman.com
323,Baker Hughes Incorporated,335,Michael E. Wiley,"6000 American PKWY., Madison, WI 53783",www.bakerhughes.com
324,"Pulte Homes, Inc.",402,-,"39 Old Ridgebury Rd., Danbury, CT 6810",www.pultegroupinc.com
325,"Apple Computer, Inc.",236,Steven P. Jobs,"11 W. 42nd St., New York, NY 10036",www.apple.com
326,Dollar General Corporation,375,Cal Turner Jr.,"4050 Calle Real, Santa Barbara, CA 93110",www.dollargeneral.com
327,"Fortune Brands, Inc.",325,Norman H. Wesley,"3050 Bowers Ave., Santa Clara, CA 95054",www.beamglobal.com
328,R.R. Donnelley & Sons Company,307,William L. Davis,"13515 Ballantyne Corp. Pl., Charlotte, NC 28277",www.rrdonnelley.com
329,"USA Networks, Inc.",371,Barry Diller,"1400 Lake Hearn Dr. N.E., Atlanta, GA 30319",www.iac.com
330,The Charles Schwab Corporation,260,Charles R. Schwab,"107 Selden St., Berlin, CT 6037",www.aboutschwab.com
332,"Ikon Office Solutions, Inc.",326,James J. Forese,"10990 Wilshire Blvd., Los Angeles, CA 90024",www.ikon.com
333,Tribune Company,344,John W. Madigan,"4 W. Red Oak Lane, White Plains, NY 10604",www.tribune.com
334,TransMontaigne Inc.,345,Donald H. Anderson,"48 Monroe Turnpike, Trumbull, CT 6611",www.transmontaigne.com
335,Tesoro Petroleum Corporation,343,Bruce A. Smith,"211 Mount Airy Rd., Basking Ridge, NJ 7920",www.tsocorp.com
336,"Praxair, Inc.",346,Dennis H. Reilley,"1000 Louisiana St., Houston, TX 77002",www.praxair.com
337,American Family Mutual Insurance Company,361,Harvey R. Pierce,"333 Continental Blvd., El Segundo, CA 90245",www.amfam.com
338,Engelhard Corporation,321,Barry W. Perry,"1 Owens Corning Pkwy., Toledo, OH 43659",www.engelhard.com
339,The Sherwin-Williams Company,337,Christopher M. Connor,"70 Valley Stream Pkwy., Malvern, PA 19355",www.sherwin.com
340,Goodrich Corporation,322,David L. Burner,"225 Franklin St., Boston, MA 2110",www.goodrich.com
341,"Ryder System, Inc.",333,Gregory T. Swienton,"5701 S. Santa Fe Dr., Littleton, CO 80120",www.ryder.com
342,CNF Inc.,289,Gregory L. Quesnel,"2100 Rexford Rd., Charlotte, NC 28211",www.con-way.com
343,Barnes & Noble Inc.,410,Stephen Riggio,"1221 Sixth Ave., New York, NY 10020",www.barnesandnobleinc.com
344,"Graybar Electric Company, Inc.",336,Robert A. Reynolds Jr.,"403 W. Fourth St. N., Newton, IA 50208",www.graybar.com
345,"Countrywide Credit Industries, Inc.",506,Angelo R. Mozilo,"3600 N.W. 82nd Ave., Miami, FL 33166",www.countrywide.com
346,"AutoZone, Inc.",382,Steve Odland,"3605 Warrensville Center Rd., Shaker Heights, OH 44122",www.autozone.com
347,"Mattel, Inc.",319,Robert A. Eckert,"3240 Hillview Ave., Palo Alto, CA 94304",www.mattel.com
348,RadioShack Corporation,360,Leonard H. Roberts,"77 W. Wacker Dr., Chicago, IL 60601",www.radioshackcorporation.com
349,Owens Corning,351,David T. Brown,"767 Fifth Ave., New York, NY 10153",www.owenscorning.com
350,"W.W. Grainger, Inc.",350,Richard L. Keyser,"1 Mellon Center, Pittsburgh, PA 15258",www.grainger.com
351,"Adams Resources & Energy, Inc.",267,K.S. Adams Jr.,"1 First American Way, Santa Ana, CA 92707",www.adamsresources.com
416,The LTV Corporation,352,Glenn Moran,"9336 Civic Center Drive, Beverly Hills, CA 90210",www.ltvsteel.com
352,Pitney Bowes Inc.,379,Michael J. Critelli,"750 E. Pratt St., Baltimore, MD 21202",www.pb.com
353,"Dole Food Company, Inc.",362,David H. Murdock,"1300 Mopac Expressway S., Austin, TX 78746",www.dole.com
354,"ITT Industries, Inc.",357,Louis J. Giuliano,"3930 Howard Hughes Pkwy., Las Vegas, NV 89109",www.itt.com
355,KB Home,424,Bruce E. Karatz,"100 Grainger Pkwy., Lake Forest, IL 60045",www.kbhome.com
356,"The McGraw-Hill Companies, Inc.",391,Harold W. McGraw III,"1500 Market St., Philadelphia, PA 19102",www.mhfi.com
357,"ITT Industries, Inc.",348,Louis J. Giuliano,"2099 Pennsylvania Ave., Washington, DC 20006",www.itt.com
357,"OfficeMax, Inc.",339,Michael Feuer,"2099 Pennsylvania Ave., Washington, DC 20006",www.officemax.com
358,Park Place Entertainment Corporation,355,Thomas E. Gallagher,"100 Throckmorton St., Fort Worth, TX 76102",www.caesars.com
359,Sierra Pacific Resources,613,Walter M. Higgins III,"1111 S. Arroyo Pkwy., Pasadena, CA 91105",www.nvenergy.com
360,The Est_e Lauder Companies Inc.,389,Fred H. Langhammer,"3 Landmark Square, Stamford, CT 6901",www.elcompanies.com
361,Maytag Corporation,395,Ralph F. Hake,"160 S. Industrial Blvd., Calhoun, GA 30701",www.maytagcorp.com
362,Hershey Foods Corporation,398,Richard H. Lenny,"12405 Powerscourt Dr., St. Louis, MO 63131",www.thehersheycompany.com
363,Pinnacle West Capital Corporation,450,William J. Post,"112 W. 34th St., New York, NY 10120",www.pinnaclewest.com
364,Dover Corporation,328,Thomas L. Reece,"101 Montgomery St., San Francisco, CA 94104",www.dovercorporation.com
365,"Micron Technology, Inc.",248,Steven R. Appleton,"3350 Airport Rd., Ogden, UT 84405",www.micron.com
366,Ameren Corporation,434,Charles W. Mueller,"12500 W. Creek Pkwy., Richmond, VA 23238",www.ameren.com
367,Murphy Oil Corporation,370,Claiborne P. Deming,"141 N. Civic Dr., Walnut Creek, CA 94596",www.murphyoilcorp.com
368,"D.R. Horton, Inc.",454,Donald J. Tomnitz,"1 Elmcroft Rd., Stamford, CT 6926",www.drhorton.com
369,"Advanced Micro Devices, Inc.",522,W. J. Sanders III,"20 N. Broadway, Oklahoma City, OK 73102",www.amd.com
369,"Willamette Industries, Inc.",368,Steven R. Rogel,"20 N. Broadway, Oklahoma City, OK 73102",www.weyerhaeuser.com
370,Quantum Corporation,364,Michael A. Brown,"701 East Joppa Rd., Towson, MD 21286",www.quantum.com
371,Golden West Financial Corporation,421,Herbert M. Sandler,"1 Dole Dr., Westlake Village, CA 91362",www.worldsavings.com
372,"Oxford Health Plans, Inc.",408,Norman C. Payson,"5900 Lake Ellenor Dr., Orlando, FL 32809",www.oxhp.com
373,Cablevision Systems Corp.,385,James L. Dolan,"740 W. New Circle Rd., Lexington, KY 40550",www.cablevision.com
374,HEALTHSOUTH Corporation,400,Richard M. Scrushy,"Mutual of Omaha Plaza, Omaha, NE 68175",www.healthsouth.com
375,"Foot Locker, Inc.",366,Matthew D. Serra,"250 Rittenhouse Circle, Bristol, PA 19007",www.footlocker-inc.com
376,Administaff Inc,448,Paul J. Sarvadi,"703 Curtis St., Middletown, OH 45043",www.insperity.com
377,The Black & Decker Corporation,374,Nolan D. Archibald,"701 Ninth St., N.W., Washington, DC 20068",www.stanleyblackanddecker.com
378,"Jabil Circuit, Inc.",460,Timothy L. Main,"999 W. Big Beaver Rd., Troy, MI 48084",www.jabil.com
379,Mutual of Omaha Insurance Companies,394,John W. Weekly,"1 HealthSouth Pkwy., Birmingham, AL 35243",www.mutualofomaha.com
380,Rockwell Automation Inc.,256,Don H. Davis Jr.,"1 Leggett Rd., Carthage, MO 64836",www.rockwellautomation.com
442,Brunswick Corporation,380,George W. Buckley,"5800 Tennyson Pkwy., Plano, TX 75024",www.brunswick.com
381,Golden State Bancorp,376,Gerald J. Ford,"200 N. Milwaukee Ave., Vernon Hills, IL 60061",www.goldenstate.com
382,Longs Drug Stores Corporation,415,Harold R. Somerset,"280 Park Ave., New York, NY 10017",www.longs.com
383,Levi Strauss & Company,-,Philip A. Marineau,"950 Echo Lane, Houston, TX 77024",www.levistrauss.com
384,"Caremark Rx, Inc.",364,Edwin M. Crawford,"150 N. Orange Grove Blvd., Pasadena, CA 91103",www.cvscaremark.com
384,"Kelly Services, Inc.",381,Terence E. Adderley,"150 N. Orange Grove Blvd., Pasadena, CA 91103",www.kellyservices.com
385,NorthWestern Corporation,261,Merle D. Lewis,"2730 W.Tyvola Rd., Charlotte, NC 28217",www.northwesternenergy.com
386,"Cooper Industries, Incorporated",383,H. John Riley Jr.,"1 Harrah's Court, Las Vegas, NV 89119",www.cooperindustries.com
387,"Computer Associates International, Inc.",295,Sanjay Kumar,"14303 Gateway Place, Poway, CA 92064",www.ca.com
388,Comerica Incorporated,411,Ralph W. Babb Jr.,"10401 Old Monroe Rd., Matthews, NC 28105",www.comerica.com
389,Temple-Inland Inc.,390,Kenneth M. Jastrow II,"1155 Battery St., San Francisco, CA 94111",www.templeinland.com
390,"Lexmark International, Inc.",437,Paul J. Curlander,"100 Crystal A Dr., Hershey, PA 17033",www.lexmark.com
391,Nucor Corporation,373,Daniel R. DiMicco,"1 Malcolm Ave., Teterboro, NJ 7608",www.nucor.com
392,Hormel Foods Corporation,452,Joel W. Johnson,"3700 W. Juneau Ave., Milwaukee, WI 53208",www.hormelfoods.com
393,SPX Corporation,559,John B. Blystone,"201 Mission St., San Francisco, CA 94105",www.spx.com
394,"Leggett & Platt, Incorporated",392,Felix E. Wright,"1221 Broadway, Oakland, CA 94612",www.leggett.com
395,Nash Finch Company,416,Ron Marshall,"1801 Bayberry Court, Richmond, VA 23226",www.nashfinch.com
396,"Jones Apparel Group, Inc.",404,Sidney Kimmel,"1 Becton Dr., Franklin Lakes, NJ 7417",www.jonesgroupinc.com
397,"Cox Communications, Inc.",466,James O. Robbins,"3600 Las Vegas Blvd. S., Las Vegas, NV 89109",www.cox.com
398,Mellon Financial Corp.,299,Martin G. McGuinn,"600 Third Ave., New York, NY 10016",www.mellon.com
399,co,426,Jure Sola,", Albany, NY 12212",www.sanmina.com
468,Bethlehem Steel Corporation,399,Robert S. Miller Jr.,"367 S. Gulph Rd., King of Prussia, PA 19406",www.bethsteel.com
400,Regions Financial Corporation,436,Carl E. Jones Jr.,"1111 Stewart Ave., Bethpage, NY 11714",www.regions.com
401,"Darden Restaurants, Inc.",449,Joe R. Lee,"34 N. Meramec Ave., St. Louis, MO 63105",www.darden.com
402,"Pathmark Stores, Inc.",442,James L. Donald,"200 Peach St., El Dorado, AR 71730",www.pathmark.com
403,Amgen,455,Kevin W. Sharer,"37 Purchase St.., Rye, NY 10580",www.amgen.com
404,MGM Mirage,496,J. Terrence Lanni,"301 Merritt 7 Corporate Park, Norwalk, CT 6851",www.mgmresorts.com
405,The Pittston Company,397,Michael T. Dan,"4800 Cox Rd., Glen Allen, VA 23060",www.brinks.com
406,Phelps Dodge Corporation,378,J. Steven Whisler,"200 Milik St., Carteret, NJ 7008",www.fcx.com
407,Echostar Communications Corporation,551,Charles W. Ergen,"1200 12th Avenue S., Seattle, WA 98144",www.dish.com
408,Group 1 Automotive Inc.,458,B.B. Hollingsworth Jr.,"1 Hormel Place, Austin, MN 55912",www.group1auto.com
409,AK Steel Holding Corporation,372,Richard M. Wardrop Jr.,"777 E. Wisconsin Ave., Milwaukee, WI 53202",www.aksteel.com
410,"Autoliv, Inc.",407,Lars Westerberg,"7600 France Ave. S., Edina, MN 55435",www.autoliv.com
411,MeadWestvaco Corporation,446,John A. Luke Jr.,"250 Stephenson Hwy., Troy, MI 48083",www.mwv.com
412,Encompass Services Corporation,409,Joseph M. Ivey Jr.,"1111Westchester Ave., White Plains, NY 10604",www.encompserv.com
413,"Starwood Hotels & Resorts Worldwide, Inc.",386,Barry S. Sternlicht,"300 Phillipi Rd., Columbus, OH 43228",www.starwoodhotels.com
414,"CDW Computer Centers, Inc.",435,John A. Edwardson,"1201 Lake Robbins Dr., The Woodlands, TX 77380",www.cdw.com
415,Jacobs Engineering Group Inc.,476,Noel G. Watson,"10 Longs Peak Dr., Broomfield, CO 80021",www.jacobs.com
417,"Charter Communications, Inc.",492,Carl E. Vogel,"631 S. Richland Ave., York, PA 17403",www.charter.com
418,"American Financial Group, Inc.",439,Carl H. Lindner,"1901 Chouteau Ave., St. Louis, MO 63103",www.afginc.com
419,York International Corporation,429,Michael R. Young,"700 Newport Center Dr., Newport Beach, CA 92660",www.york.com
420,Wisconsin Energy Corporation,480,Richard A. Abdoo,"417 N. 20th St., Birmingham, AL 35203",www.wisconsinenergy.com
421,"Constellation Energy Group, Inc.",432,Mayo A. Shattuck III,"500 McCarthy Blvd, Milpitas, CA 95035",www.exeloncorp.com
422,United Stationers Inc.,423,Randall W. Larrimore,"311 10th St., Golden, CO 80401",www.unitedstationers.com
423,The Clorox Company,412,G. Craig Sullivan,"101 Wood Ave., Iselin, NJ 8830",www.thecloroxcompany.com
425,Steelcase Inc.,481,James P. Hackett,"1901 Harrison St., Oakland, CA 94612",www.steelcase.com
426,"Fidelity National Financial, Inc.",547,William P. Foley II,"231 W. Michigan St., Milwaukee, WI 53201",www.fnf.com
428,FMC Corporation,425,William G. Walter,"1 N. Central Ave., Phoenix, AZ 85004",www.fmc.com
429,"Owens & Minor, Inc.",467,G. Gilmer Minor III,"1441 Broadway, New York, NY 10018",www.owens-minor.com
430,Avery Dennison Corporation,428,Philip M. Neal,"1 N. Field Court, Lake Forest, IL 60045",www.averydennison.com
431,Maxtor Corporation,554,Michael R. Cannon,"2200 E. Golf Rd., Des Plaines, IL 60016",www.maxtor.com
432,Danaher Corporation,441,H. Lawrence Culp Jr.,"Kiewit Plaza, Omaha, NE 68131",www.danaher.com
433,Energy East Corporation,522,Wesley W. von Schack,"500 Woodward Ave., Detroit, MI 48226",www.energyeast.com
434,NTL Incorporated,538,J. Barclay Knapp,"6903 Rockledge Dr., Bethesda, MD 20817",www.ntleurope.com
435,"Becton, Dickinson and Company",456,Edward J. Ludwig,"720 Park Blvd., Boise, ID 83712",www.bd.com
436,Host Marriott Corporation,882,Christopher J. Nassetta,"23000 Roundy Dr., Pewaukee, WI 53072",www.hosthotels.com
437,The First American Corporation,526,Parker S. Kennedy,"3250 Lacey Rd., Downers Grove, IL 60515",www.corelogic.com
438,SouthTrust Corporation,427,Wallace D. Malone Jr.,"2727 North Loop W., Houston, TX 77008",www.southtrust.com
439,Pacific LifeCorp,354,Thomas C. Sutton,"6705 Rockledge Dr., Bethesda, MD 20817",www.pacificlife.com
441,Ball Corporation,453,R. David Hoover,"10560 Ninth St. N., St. Petersburg, FL 33716",www.ball.com
443,"Family Dollar Stores, Inc.",505,Howard R. Levine,"12 E. Armour Blvd., Kansas City, MO 64111",www.familydollar.com
444,"Wesco International, Inc.",431,Roy W. Haley,"8333 Central Ave., Newark, CA 94560",www.wesco.com
445,"Ames Department Stores, Inc.",418,Joseph R. Ettore,"6101 Anacapri Blvd., Lansing, MI 48917",www.amesstores.com
446,Kerr-McGee,405,Luke R. Corbett,"100 Phoenix Dr., Ann Arbor, MI 48108",www.kerr-mcgee.com
447,Quest Diagnostics Incorporated,475,Kenneth W. Freeman,"850 76th St. S.W., Grand Rapids, MI 49518",www.questdiagnostics.com
448,"Smith International, Inc.",545,Douglas L. Rock,"2 N. Riverside Plaza, Chicago, IL 60606",www.smith.com
449,"Spartan Stores, Inc.",516,James B. Meyer,"3 Greenway Plaza, Houston, TX 77046",www.spartanstores.com
450,"USA Education, Inc.",401,Albert L. Lord,"1840 Holbrook Ave., Detroit, MI 48212",www.salliemae.com
451,Interstate Bakeries Corporation,464,Charles A. Sullivan,"100 N. Greene St., Greensboro, NC 27401",www.interstatebakeriescorp.com
453,SCANA Corporation,474,William B. Timmerman,"500 N. Field Dr., Lake Forest, IL 60045",www.scana.com
454,"Liz Claiborne, Inc.",509,Paul R. Charron,"100 Erie Insurance Place, Erie, PA 16530",www.katespadeandcompany.com
455,"Mohawk Industries, Inc.",491,Jeffrey S. Lorberbaum,"1 Riverfront Plaza, Corning, NY 14831",www.mohawkind.com
456,Adelphia Communications Corporation,550,John J. Rigas,"440 Lincoln St., Worcester, MA 1653",www.adelphia.net
457,"Big Lots, Inc.",488,Michael J. Potter,"370 Wabasha St. N., St. Paul, MN 55102",www.biglots.com
458,"Core-Mark International, Inc.",608,Robert A. Allen,"3101 Western Ave., Seattle, WA 98111",www.coremark.com
459,"Emcor Group, Inc.",471,Frank T. MacInnis,"701 Lima Ave., Findlay, OH 45840",www.emcorgroup.com
460,Foster Wheeler Ltd.,420,Raymond J. Milchovich,"420 N. 20th St., Birmingham, AL 35203",www.fwc.com
461,"Borders Group, Inc.",485,Gregory P. Josefowicz,"4 Station Square, Pittsburgh, PA 15219",www.borders.com/aboutus
462,"Shopko Stores, Inc.",422,William J. Podany,"4400 Main St., Kansas City, MO 64111",www.shopko.com
463,AmSouth Bancorporation,444,C. Dowd Ritter,"680 S. Fourth St., Louisville, KY 40202",www.amsouth.com
464,"Puget Energy, Inc.",473,Stephen P. Reynolds,"8100 Mitchell Rd., Eden Prairie, MN 55344",www.pugetenergy.com
465,Tenneco Automotive Inc.,461,Mark P. Frissora,"2401 Utah Ave. S., Seattle, WA 98134",www.tenneco.com
466,"Harley-Davidson, Inc.",530,Jeffrey L. Bleustein,"5673 Airport Rd., Roanoke, VA 24012",www.harley-davidson.com
467,"Western Gas Resources, Inc.",487,Peter A. Dea,"1221 McKinney St., Houston, TX 77010",www.westerngas.com
469,Jefferson-Pilot Corporation,495,David A. Stonecipher,"700 Pilgrim Way, Green Bay, WI 54304",www.jpfinancial.com
470,Burlington Resources Inc.,503,Bobby S. Shackouls,"60 S. Sixth St., Minneapolis, MN 55402",www.br-inc.com
471,Allmerica Financial Corporation,484,-,"111 Monument Circle, Indianapolis, IN 46204",www.hanover.com
472,USG Corporation,440,William C. Foote,"1 Liberty Lane, Hampton, NH 3842",www.usg.com
473,Yellow Corporation,457,William D. Zollars,"11600 Sallie Mae Dr., Reston, VA 20193",www.yrcw.com
474,Northern Trust Corporation,462,William A. Osborn,"10990 Roe Ave., Overland Park, KS 66211",www.northerntrust.com
475,Aid Association for Lutherans,477,Bruce Nicholson,"Park 80 E., Saddle Brook, NJ 7663",www.thrivent.com
476,Performance Food Group Company,573,C. Michael Gray,"1077 Gorge Blvd., Akron, OH 44309-0471",pfgc.com
477,JDS Uniphase Corporation,904,Jozef Straus,"20 W. Ninth St., Kansas City, MO 64105",www.jdsu.com
478,Lyondell Chemical Company,414,Dan F. Smith,"2500 Columbia Ave., Lancaster, PA 17603",www.lyondell.com
479,Airborne Inc.,489,Carl D. Donaway,"4171 Essen Lane, Baton Rouge, LA 70809",www.airborne.com
480,"Comdisco, Inc.",433,Norman P. Blake Jr.,"411 N. Sam Houston Pkwy., Houston, TX 77060",www.comdisco.com
481,NSTAR,555,Thomas J. May,"1025 Eldorado Blvd., Broomfield, CO 80021",www.nu.com
482,OGE Energy Corp,483,Steven E. Moore,"7601 Lewinsville Rd., McLean, VA 22102",www.oge.com
483,"Staff Leasing, Inc.",508,James F. Manning,"1895 J.W. Foster Blvd., Canton, MA 2021",www.gevityhr.com
484,"Enterprise Products Partners,, L.P.",512,O.S. Andras,"321 N. Harvey Ave., Oklahoma City, OK 73102",www.enterpriseproducts.com
485,"PepsiAmericas, Inc.",583,Robert C. Pohlad,"901 44th St., Grand Rapids, MI 49508",www.pepsiamericas.com
