Rank,Title,Previous Rank,CEO,Address,Website
240,Baxter International Inc.,237,Robert L. Parkinson Jr.,"1 Baxter Pkwy., Deerfield, IL 60015",www.baxter.com
241,"Viacom, Inc.",-,Thomas E. Freston,"1515 Broadway, New York, NY 10036",www.viacom.com
242,"ArvinMeritor, Inc.",244,Charles G. McClure Jr.,"2135 W. Maple Rd., Troy, MI 48084",www.meritor.com
243,"Kinder Morgan Energy Partners, L.P.",271,Richard D. Kinder,"500 Dallas , Houston, TX 77002",www.kindermorgan.com
244,"CenterPoint Energy, Inc.",209,David M. McClanahan,"1111 Louisiana St., Houston, TX 77002",www.centerpointenergy.com
245,Genuine Parts Company,245,Thomas C. Gallagher,"2999 Circle 75 Pkwy., Atlanta, GA 30339",www.genpt.com
246,"Limited Brands, Inc.",240,Leslie H. Wexner,"3 Limited Pkwy., Columbus, OH 43230",www.lb.com
247,Xcel Energy Inc.,256,Richard C. Kelly,"800 Nicollet Mall, Minneapolis, MN 55402",www.xcelenergy.com
248,"Fidelity National Financial, Inc.",261,William P. Foley II,"601 Riverside Ave., Jacksonville, FL 32204",www.fnf.com
249,EMC Corporation,266,Joseph M. Tucci,"176 South St., Hopkinton, MA 1748",www.emc.com
250,Schering-Plough Corporation,264,Fred Hassan,"2000 Galloping Hill Rd., Kenilworth, NJ 7033",www.schering-plough.com
251,ALLTEL Corporation,265,Scott T. Ford,"1 Allied Dr., Little Rock, AR 72202",www.alltel.com
252,"Clear Channel Communications, Inc.",239,Mark P. Mays,"200 E. Basse Rd., San Antonio, TX 78209",www.clearchannel.com
253,"L-3 Communications Holdings, Inc.",305,Frank C. Lanza,"600 Third Ave., New York, NY 10016",www.l-3com.com
254,KB Home,300,Bruce E. Karatz,"10990 Wilshire Blvd., Los Angeles, CA 90024",www.kbhome.com
255,Lucent Technologies Inc.,247,Patricia F. Russo,"600 Mountain Ave., Murray Hill, NJ 7974",www.alcatel-lucent.com
256,Guardian Life Ins. Co. of America,251,Dennis J. Manning,"7 Hanover Square, New York, NY 10004",www.guardianlife.com
257,"Yum! Brands, Inc.",249,David C. Novak,"1441 Gardiner Lane, Louisville, KY 40213",www.yum.com
258,OfficeMax Incorporated,159,Sam K. Duncan,"150 Pierce Rd., Itasca, IL 60143",www.officemax.com
259,DTE Energy Company,296,Anthony F. Earley Jr.,"2000 Second Ave., Detroit, MI 48226",www.dteenergy.com
260,Phelps Dodge Corporation,299,J. Steven Whisler,"1 N. Central Ave., Phoenix, AZ 85004",www.fcx.com
261,"Principal Financial Group, Inc.",253,J. Barry Griswell,"711 High St., Des Moines, IA 50392",www.principal.com
262,H.J. Heinz Company,259,William R. Johnson,"600 Grant St., Pittsburgh, PA 15219",www.heinz.com
263,YRC Worldwide Inc.,307,William D. Zollars,"10990 Roe Ave., Overland Park, KS 66211",www.yrcw.com
264,World Fuel Services Corporation,351,Paul H. Stebbins,"9800 N.W. 41st St., Miami, FL 33178",www.wfscorp.com
265,R.R. Donnelley & Sons Company,275,Mark A. Angelson,"111 S. Wacker Dr., Chicago, IL 60606",www.rrdonnelley.com
266,CSX Corporation,269,Michael J. Ward,"500 Water St., Jacksonville, FL 32202",www.csx.com
267,"TEPPCO Partners, L.P.",-,Leonard W. Mallett,"2929 Allen Pkwy., Houston, TX 77019",www.teppco.com
268,Dollar General Corporation,280,David A. Perdue,"100 Mission Ridge, Goodlettsville, TN 37072",www.dollargeneral.com
269,TransMontaigne Inc.,193,Donald H. Anderson,"1670 Broadway, Denver, CO 80202",www.transmontaigne.com
270,Norfolk Southern Corporation,286,Charles W. Moorman,"3 Commercial Place, Norfolk, VA 23510",www.nscorp.com
271,"Automatic Data Processing, Inc.",277,Arthur F. Weinbach,"1 ADP Blvd., Roseland, NJ 7068",www.adp.com
272,Amazon.Com Inc.,303,Jeffrey P. Bezos,"1200 12th Avenue S., Seattle, WA 98144",www.amazon.com
273,Echostar Communications Corporation,291,Charles W. Ergen,"9601 S. Meridian Blvd., Englewood, CO 80112",www.dish.com
274,Smurfit-Stone Container Corporation,262,Patrick J. Moore,"150 N. Michigan Ave., Chicago, IL 60601",www.smurfit-stone.com
275,Calpine Corporation,242,Robert P. May,"50 W. San Fernando St., San Jose, CA 95113",www.calpine.com
276,"Sonic Automotive, Inc.",272,O. Bruton Smith,"6415 Idlewild Rd., Charlotte, NC 28212",www.sonicautomotive.com
277,Liberty Media Corporation,254,Gregory B. Maffei,"12300 Liberty Blvd., Englewood, CO 80112",www.libertyinteractive.com
278,"The Bank of New York Company, Inc.",293,Thomas A. Renyi,"1 Wall St., New York, NY 10286",www.bnymellon.com
279,Parker-Hannifin Corporation,298,Donald E. Washkewicz,"6035 Parkland Blvd., Cleveland, OH 44124",www.parker.com
280,Reynolds American Inc.,321,Susan M. Ivey,"401 N. Main St., Winston-Salem, NC 27101",www.reynoldsamerican.com
281,"Avon Products, Inc.",278,Andrea Jung,"1345 Sixth Ave., New York, NY 10105",www.avoncompany.com
282,"Air Products & Chemicals, Inc",281,John P. Jones III,"7201 Hamilton Blvd., Allentown, PA 18195",www.airproducts.com
283,"Pepco Holdings, Inc.",288,Dennis R. Wraase,"701 Ninth St. N.W., Washington, DC 20068",www.pepcoholdings.com
284,The First American Corporation,309,Parker S. Kennedy,"1 First American Way, Santa Ana, CA 92707",www.corelogic.com
285,Science Applications International Corporation,276,Kenneth C. Dahlberg,"10260 Campus Point Dr., San Diego, CA 92121",www.leidos.com
286,Rohm and Haas Company,287,Rajiv L. Gupta,"100 Independence Mall W., Philadelphia, PA 19106",www.rohmhaas.com
287,Danaher Corporation,306,H. Lawrence Culp Jr.,"2099 Pennsylvania Ave. N.W., Washington, DC 20006",www.danaher.com
288,"BJ&#039;s Wholesale Club, Inc.",284,Michael T. Wedge,"1 Mercer Rd., Natick, MA 1760",www.bjs.com
289,NiSource Inc.,311,Robert C. Skaggs Jr.,"801 E. 86th Ave., Merrillville, IN 46410",www.nisource.com
290,The PNC Financial Services Group Inc.,323,James E. Rohr,"249 Fifth Ave., Pittsburgh, PA 15222",www.pnc.com
291,"ITT Industries, Inc.",308,Steven R. Loranger,"4 W. Red Oak Lane, White Plains, NY 10604",www.itt.com
292,BB&T Corporation,312,John A. Allison IV,"200 W. Second St., Winston-Salem, NC 27101",www.bbt.com
293,"Nordstrom, Inc.",294,Blake W. Nordstrom,"1617 Sixth Ave., Seattle, WA 98101",www.nordstrom.com
294,Dillard&#039;s Inc.,274,William Dillard II,"1600 Cantrell Rd., Little Rock, AR 72201",www.dillards.com
295,Keyspan Corporation,302,Robert B. Catell,"1 MetroTech Center, Brooklyn, NY 11201",www.keyspanenergy.com
296,"Gannett Co., Inc.",283,Craig A. Dubow,"7950 Jones Branch Dr., McLean, VA 22107",www.gannett.com
297,"Praxair, Inc.",315,Dennis H. Reilley,"39 Old Ridgebury Rd., Danbury, CT 6810",www.praxair.com
298,Burlington Resources Inc.,353,Bobby S. Shackouls,"717 Texas Ave., Houston, TX 77002",www.br-inc.com
299,Apache Corporation,367,G. Steven Farris,"2000 Post Oak Blvd., Houston, TX 77056",www.apachecorp.com
300,Southwest Airlines Co.,318,Gary C. Kelly,"2702 Love Field Dr., Dallas, TX 75235",www.southwest.com
301,"Land O&#039;Lakes, Inc.",279,Chris Policinski,"4001 Lexington Ave. N., Arden Hills, MN 55126",www.landolakesinc.com
302,Campbell Soup Co.,297,Douglas R. Conant,"1 Campbell Place, Camden, NJ 8103",www.campbellsoupcompany.com
303,"Jabil Circuit, Inc.",324,Timothy L. Main,"10560 Dr. Martin Luther King Jr. St. N., St. Petersburg, FL 33716",www.jabil.com
304,Northeast Utilities,310,Charles W. Shivery,"107 Selden St., Berlin, CT 6037",www.nu.com
305,"Fortune Brands, Inc.",301,Norman H. Wesley,"520 Lake Cook Rd., Deerfield, IL 60015",www.beamglobal.com
306,"Assurant, Inc.",282,Robert B. Pollock,"1 Chase Manhattan Plaza, New York, NY 10005",www.assurant.com
307,State Street Corporation,341,Ronald E. Logue,"1 Lincoln St., Boston, MA 2111",www.statestreet.com
308,Fifth Third Bancorp,317,George A. Schaefer Jr.,"38 Fountain Square Plaza, Cincinnati, OH 45263",www.53.com
309,"Harrah&#039;s Entertainment, Inc.",396,Gary W. Loveman,"1 Harrah's Court, Las Vegas, NV 89119",www.caesars.com
310,Baker Hughes Incorporated,330,Chad C. Deaton,"3900 Essex Lane, Houston, TX 77027",www.bakerhughes.com
311,The Sherwin-Williams Company,331,Christopher M. Connor,"101 Prospect Ave. N.W., Cleveland, OH 44115",www.sherwin.com
312,Owens-Illinois,292,Steven R. McCracken,"1 SeaGate, Toledo, OH 43666",www.o-i.com
313,IAC/INTERACTIVECORP,325,Barry Diller,"152 W. 57th St., New York, NY 10019",www.iac.com
314,Anadarko Petroleum Corp.,333,James T. Hackett,"1201 Lake Robbins Dr., The Woodlands, TX 77380",www.anadarko.com
315,Eastman Chemical Company,316,J. Brian Ferguson,"200 S. Wilcox Dr., Kingsport, TN 37660",www.eastman.com
316,"Cox Communications, Inc.",322,Patrick J. Esser,"1400 Lake Hearn Dr., Atlanta, GA 30319",www.cox.com
317,"Applied Materials, Inc.",270,Michael R. Splinter,"3050 Bowers Ave., Santa Clara, CA 95054",www.appliedmaterials.com
318,WPS Resources Corporation,393,Larry L. Weyers,"700 N. Adams St., Green Bay, WI 54301",www.integrysgroup.com
319,"Agilent Technologies, Inc.",290,William P. Sullivan,"395 Page Mill Rd., Palo Alto, CA 94303",www.agilent.com
320,Kerr-McGee Corporation,379,Luke R. Corbett,"123 Robert S. Kerr Ave., Oklahoma City, OK 73102",www.kerr-mcgee.com
321,"Crown Holdings, Inc.",289,John W. Conway,"1 Crown Way, Philadelphia, PA 19154",www.crowncork.com
322,MeadWestvaco Corporation,267,John A. Luke Jr.,"1 High Ridge Park, Stamford, CT 6905",www.mwv.com
323,American Family Ins. Group,313,Harvey R. Pierce,"6000 American Pkwy., Madison, WI 53783",www.amfam.com
324,Ameren Corporation,380,Gary L. Rainwater,"1901 Chouteau Ave., St. Louis, MO 63103",www.ameren.com
325,KeyCorp,355,Henry L. Meyer III,"127 Public Square, Cleveland, OH 44114",www.key.com
326,Golden West Financial Corporation,435,Herbert M. Sandler,"1901 Harrison St., Oakland, CA 94612",www.worldsavings.com
327,"Mohawk Industries, Inc.",340,Jeffrey S. Lorberbaum,"160 S. Industrial Blvd., Calhoun, GA 30701",www.mohawkind.com
328,Coventry Health Care Inc.,371,Dale B. Wolf,"6705 Rockledge Dr., Bethesda, MD 20817",www.coventryhealthcare.com
329,Commercial Metals Company,404,Stanley A. Rabin,"6565 N. MacArthur Blvd., Irving, TX 75039",www.cmc.com
330,The Black & Decker Corporation,359,Nolan D. Archibald,"701 E. Joppa Rd., Towson, MD 21286",www.stanleyblackanddecker.com
331,SLM Corporation,378,Thomas J. Fitzpatrick,"12061 Bluemont Way, Reston, VA 20190",www.salliemae.com
332,Newell Rubbermaid Inc.,304,Mark D. Ketchum,"10 B Glenlake Pkwy., Atlanta, GA 30328",www.newellrubbermaid.com
333,V.F. Corporation,334,Mackey J. McDonald,"105 Corporate Center Blvd., Greensboro, NC 27408",www.vfc.com
334,MGM Mirage,449,J. Terrence Lanni,"3600 Las Vegas Blvd. S., Las Vegas, NV 89109",www.mgmresorts.com
335,"Enbridge Energy Partners, L.P.",448,Dan C. Tutcher,"1100 Louisiana St., Houston, TX 77002",www.enbridgepartners.com
336,Monsanto Company,357,Hugh Grant,"800 N. Lindbergh Blvd., St. Louis, MO 63167",www.monsanto.com
337,Dynegy Inc.,327,Bruce A. Williamson,"1000 Louisiana St., Houston, TX 77002",www.dynegy.com
338,Starbucks Corporation,372,James L. Donald,"2401 Utah Ave. S., Seattle, WA 98134",www.starbucks.com
339,Safeco Corporation,285,Paula G. Rosput Reynolds,"Safeco Plaza, Seattle, WA 98185",www.safeco.com
341,Owens Corning,349,David T. Brown,"1 Owens Corning Pkwy., Toledo, OH 43659",www.owenscorning.com
342,Dover Corporation,354,Ronald L. Hoffman,"280 Park Ave., New York, NY 10017",www.dovercorporation.com
343,CDW Corporation,347,John A. Edwardson,"200 N. Milwaukee Ave., Vernon Hills, IL 60061",www.cdw.com
344,CMS Energy Corporation,356,David W. Joos,"1 Energy Plaza, Jackson, MI 49201",www.cmsenergy.com
345,Federal-Mogul Corporation,326,-,"26555 Northwestern Hwy., Southfield, MI 48034",www.federalmogul.com
346,Boston Scientific Corporation,352,James R. Tobin,"1 Boston Scientific Place, Natick, MA 1760",www.bostonscientific.com
347,"Energy Transfer Partners, L.P.",648,Ray C. Davis,"2838 Woodside St., Dallas, TX 75204",www.energytransfer.com
348,"The Interpublic Group of Companies, Inc.",332,Michael I. Roth,"1114 Sixth Ave., New York, NY 10036",www.interpublic.com
349,Performance Food Group Company,328,Robert C. Sledd,"12500 W. Creek Pkwy., Richmond, VA 23238",pfgc.com
350,PPL Corporation,344,William F. Hecht,"2 N. Ninth St., Allentown, PA 18101",www.pplweb.com
351,"Autoliv, Inc.",329,Lars Westerberg,"3350 Airport Rd., Ogden, UT 84405",www.autoliv.com
352,Thrivent Financial for Lutherans,319,Bruce J. Nicholson,"625 Fourth Ave. S., Minneapolis, MN 55415",www.thrivent.com
353,Google Inc.,541,Eric E. Schmidt,"1600 Amphitheatre Pkwy., Mountain View, CA 94043",www.google.com
354,Regions Financial Corporation,420,Jackson W. Moore,"417 N. 20th St., Birmingham, AL 35203",www.regions.com
355,Terex Corporation,417,Ronald M. DeFeo,"500 Post Rd. E., Westport, CT 6880",www.terex.com
356,Celanese Corporation,-,David N. Weidman,"1601 W. L.B.J. Freeway, Dallas, TX 75234",www.celanese.com
357,NCR Corporation,337,William R. Nuti,"1700 S. Patterson Blvd., Dayton, OH 45479",www.ncr.com
358,OGE Energy Corp,397,Steven E. Moore,"321 N. Harvey Ave., Oklahoma City, OK 73101",www.oge.com
359,"The McGraw-Hill Companies, Inc.",375,Harold W. McGraw III,"1221 Sixth Ave., New York, NY 10020",www.mhfi.com
360,"Starwood Hotels & Resorts Worldwide, Inc.",440,Steven J. Heyer,"1111 Westchester Ave., White Plains, NY 10604",www.starwoodhotels.com
361,"Group 1 Automotive, Inc.",361,Earl J. Hesterberg,"950 Echo Lane, Houston, TX 77024",www.group1auto.com
362,"Saks, Incorporated",320,Stephen I Sadove,"750 Lakeshore Pkwy., Birmingham, AL 35211",www.saksincorporated.com
363,Brunswick Corporation,377,Dustan E. McCoy,"1 N. Field Court, Lake Forest, IL 60045",www.brunswick.com
364,"Asbury Automotive Group, Inc.",358,Kenneth B. Gilman,"622 Third Ave., New York, NY 10017",www.asburyauto.com
365,"Dole Food Company, Inc.",369,David H. Murdock,"1 Dole Dr., Westlake Village, CA 91362",www.dole.com
366,Blockbuster Inc.,-,John F. Antioco,"1201 Elm St., Dallas, TX 75270",www.blockbuster.com
367,"Advanced Micro Devices, Inc.",387,Hector de J. Ruiz,"1 AMD Place, Sunnyvale, CA 94088",www.amd.com
368,"Freescale Semiconductor, Inc.",-,Michel Mayer,"6501 William Cannon Dr. W., Austin, TX 78735",www.freescale.com
369,"Family Dollar Stores, Inc.",373,Howard R. Levine,"10401 Monroe Rd., Matthews, NC 28105",www.familydollar.com
370,"Toll Brothers, Inc.",477,Robert I. Toll,"250 Gibraltar Rd., Horsham, PA 19044",www.tollbrothers.com
371,"Ryerson, Inc.",525,Neil S. Novich,"2621 W. 15th Place, Chicago, IL 60608",www.ryerson.com
372,Unisys Corporation,343,Joseph W. McGrath,"Unisys Way, Blue Bell, PA 19424",www.unisys.com
373,Molson Coors Brewing Company,447,W. Leo Kiely III,"1225 17th St., Denver, CO 80202",www.molsoncoors.com
374,Ball Corporation,360,R. David Hoover,"10 Longs Peak Dr., Broomfield, CO 80021",www.ball.com
375,"Ryder System, Inc.",381,Gregory T. Swienton,"11690 N.W. 105th St., Miami, FL 33178",www.ryder.com
376,Allied Waste Industries,362,John J. Zillmer,"15880 N. Greenway-Hayden Loop, Scottsdale, AZ 85260",www.alliedwaste.com
377,Mellon Financial Corporation,391,Robert P. Kelly,"1 Mellon Center, Pittsburgh, PA 15258",www.mellon.com
378,"AutoZone, Inc.",350,William C. Rhodes III,"123 S. Front St., Memphis, TN 38103",www.autozone.com
379,"C. H. Robinson Worldwide, Inc.",442,John P. Wiehoff,"8100 Mitchell Rd., Eden Prairie, MN 55344",www.chrobinson.com
380,"Harley-Davidson, Inc.",368,James L. Ziemer,"3700 W. Juneau Ave., Milwaukee, WI 53208",www.harley-davidson.com
381,"Qualcomm, Inc.",398,Paul Jacobs,"5775 Morehouse Dr., San Diego, CA 92121",www.qualcomm.com
382,Pilgrim&#039;s Pride Corporation,364,O.B. Goolsby Jr.,"4845 U.S. Highway 271 N., Pittsburg, TX 75686",www.pilgrimspride.com
383,"Foot Locker, Inc.",365,Matthew D. Serra,"112 W. 34th St., New York, NY 10120",www.footlocker-inc.com
384,"CIT Group, Inc.",413,Jeffrey M. Peek,"1211 Sixth Ave. , New York, NY 10036",www.cit.com
385,AK Steel Holding Corporation,376,James L. Wainscott,"703 Curtis St., Middletown, OH 45043",www.aksteel.com
386,Jacobs Engineering Group Inc.,423,Noel G. Watson,"1111 S. Arroyo Pkwy., Pasadena, CA 91105",www.jacobs.com
387,BlueLinx Holdings Inc.,-,Stephen E. Macadam,"4300 Wildwood Pkwy., Atlanta, GA 30339",www.bluelinxco.com
388,Tribune Company,348,Dennis J. FitzSimons,"435 N. Michigan Ave., Chicago, IL 60611",www.tribune.com
389,Fisher Scientific International Inc.,414,Paul M. Montrone,"1 Liberty Lane, Hampton, NH 3842",www.fisherscientific.com
390,"Smith International, Inc.",438,Douglas L. Rock,"411 N. Sam Houston Pkwy., Houston, TX 77060",www.smith.com
391,"W.W. Grainger, Inc.",385,Richard L. Keyser,"100 Grainger Pkwy., Lake Forest, IL 60045",www.grainger.com
392,Quest Diagnostics Incorporated,382,Surya N. Mohapatra,"1290 Wall St. W., Lyndhurst, NJ 7071",www.questdiagnostics.com
393,Avery Dennison Corporation,366,Dean A. Scarborough,"150 N. Orange Grove Blvd., Pasadena, CA 91103",www.averydennison.com
394,Pitney Bowes Inc.,392,Michael J. Critelli,"1 Elmcroft Rd., Stamford, CT 6926",www.pb.com
395,The Brink&#039;s Company,409,Michael T. Dan,"1801 Bayberry Court, Richmond, VA 23226",www.brinks.com
396,Lincoln National Corporation,363,Jon A. Boscia,"1500 Market St., Philadelphia, PA 19102",www.lfg.com
397,"Becton, Dickinson and Company",388,Edward J. Ludwig,"1 Becton Dr., Franklin Lakes, NJ 7417",www.bd.com
398,CInergy Corp.,412,James E. Rogers,"139 E. Fourth St., Cincinnati, OH 45201",www.cinergy.com
399,AGCO Corporation,374,Martin H. Richenhagen,"4205 River Green Pkwy., Duluth, GA 30096",www.agcocorp.com
400,"Hughes Supply, Inc.",437,Thomas I. Morgan,"1 Hughes Way, Orlando, FL 32805",www.hughessupply.com
401,Hormel Foods Corporation,402,Jeffrey M. Ettinger,"1 Hormel Place, Austin, MN 55912",www.hormelfoods.com
402,Goodrich Corporation,408,Marshall O. Larsen,"2730 W. Tyvola Rd., Charlotte, NC 28217",www.goodrich.com
403,"Hovnanian Enterprises, Inc.",457,Ara K. Hovnanian,"10 Highway 35, Red Bank, NJ 7701",www.khov.com
404,"Leggett & Platt, Incorporated",384,Felix E. Wright,"1 Leggett Rd., Carthage, MO 64836",www.leggett.com
405,Energy East Corporation,400,Wesley W. von Schack,"52 Farm View Dr., New Gloucester, ME 4260",www.energyeast.com
406,"Omnicare, Inc.",459,Joel F. Gemunder,"100 E. RiverCenter Blvd., Covington, KY 41011",www.omnicare.com
407,"Kelly Services, Inc.",389,Carl T. Camden,"999 W. Big Beaver Rd., Troy, MI 48084",www.kellyservices.com
408,"Liberty Global, Inc.",-,Michael T. Fries,"12300 Liberty Blvd., Englewood, CO 80112",www.libertyglobal.com/
409,"Darden Restaurants, Inc.",386,Clarence Otis Jr.,"5900 Lake Ellenor Dr., Orlando, FL 32809",www.darden.com
410,"NVR, Inc.",444,Paul C. Saville,"11700 Plaza American Dr., Reston, VA 20190",www.nvrinc.com
411,"CarMax, Inc.",422,W. Austin Ligon,"12800 Tuckahoe Creek Pkwy., Richmond, VA 23238",www.carmax.com
412,Yahoo! Inc.,502,Terry S. Semel,"701 First Ave., Sunnyvale, CA 94089",www.yahoo.com
413,"Charter Communications, Inc.",390,Neil Smit,"12405 Powerscourt Dr., St. Louis, MO 63131",www.charter.com
414,Cablevision Systems Corporation,394,James L. Dolan,"1111 Stewart Ave., Bethpage, NY 11714",www.cablevision.com
415,"Lexmark International, Inc.",370,Paul J. Curlander,"740 W. New Circle Rd., Lexington, KY 40550",www.lexmark.com
416,"Mattel, Inc.",383,Robert A. Eckert,"333 Continental Blvd., El Segundo, CA 90245",www.mattel.com
417,The Timken Company,430,James W. Griffith,"1835 Dueber Ave. S.W., Canton, OH 44706",www.timken.com
418,The Charles Schwab Corporation,411,Charles R. Schwab,"120 Kearny St., San Francisco, CA 94108",www.aboutschwab.com
419,"Bed Bath & Beyond, Inc.",434,Steven H. Temares,"650 Liberty Ave., Union, NJ 7083",www.bedbathandbeyond.com
420,USG Corporation,433,William C. Foote,"125 S. Franklin St., Chicago, IL 60606",www.usg.com
421,Erie Insurance Group,425,Jeffrey A. Ludrof,"100 Erie Insurance Place, Erie, PA 16530",www.erieinsurance.com
422,Barnes & Noble Inc.,335,Stephen Riggio,"122 Fifth Ave., New York, NY 10011",www.barnesandnobleinc.com
423,RadioShack Corporation,399,Claire H. Babrowski,"300 RadioShack Circle, Fort Worth, TX 76102",www.radioshackcorporation.com
424,"US Airways Group, Inc.",295,William Douglas Parker,"111 W. Rio Salado Pkwy., Tempe, AZ 85281",www.usairways.com
425,"Jones Apparel Group, Inc.",416,Peter Boneparth,"250 Rittenhouse Circle, Bristol, PA 19007",www.jonesgroupinc.com
426,Auto-Owners Insurance Group,407,Roger L. Looyenga,"6101 Anacapri Blvd., Lansing, MI 48917",www.auto-owners.com
427,Rockwell Automation Inc.,429,Keith D. Nosbusch,"777 E. Wisconsin Ave., Milwaukee, WI 53202",www.rockwellautomation.com
428,W.R. Berkley Corporation,431,William R. Berkley,"475 Steamboat Rd., Greenwich, CT 6830",www.wrberkley.com
429,"Beazer Homes USA, Inc.",473,Ian J. McCarthy,"1000 Abernathy Rd., Atlanta, GA 30328",www.beazer.com
430,Atmos Energy Corporation,580,Robert W. Best,"5430 L.B.J. Freeway, Dallas, TX 75240",www.atmosenergy.com
431,"Ross Stores, Inc.",452,Michael A. Balmuth,"4440 Rosewood Dr., Pleasanton, CA 94588",www.rossstores.com
432,"Triad Hospitals, Inc.",426,James D. Shelton,"5800 Tennyson Pkwy., Plano, TX 75024",www.triadhospitals.com
433,Temple-Inland Inc.,405,Kenneth M. Jastrow II,"1300 MoPac Expressway S., Austin, TX 78746",www.templeinland.com
434,Avaya Inc.,451,Donald K. Peterson,"211 Mount Airy Rd., Basking Ridge, NJ 7920",www.avaya.com
435,Maytag Corporation,410,Ralph F. Hake,"403 W. Fourth St. N., Newton, IA 50208",www.maytagcorp.com
436,UGI Corporation,484,Lon R. Greenberg,"460 N. Gulph Rd., King of Prussia, PA 19406",www.ugicorp.com
437,"M.D.C. Holdings, Inc.",466,Larry A. Mizel,"4350 S. Monaco St., Denver, CO 80237",www.richmondamerican.com
438,"Micron Technology, Inc.",439,Steven R. Appleton,"8000 S. Federal Way, Boise, ID 83716",www.micron.com
439,Stryker Corporation,450,Stephen P. MacMillan,"2725 Fairfield Rd., Kalamazoo, MI 49002",www.stryker.com
440,"Liz Claiborne, Inc.",418,Paul R. Charron,"1441 Broadway, New York, NY 10018",www.katespadeandcompany.com
441,Pacific Life,395,Thomas C. Sutton,"700 Newport Center Dr., Newport Beach, CA 92660",www.pacificlife.com
442,The Hershey Company,436,Richard H. Lenny,"100 Crystal A Dr., Hershey, PA 17033",www.thehersheycompany.com
443,"Owens & Minor, Inc.",427,Craig R. Smith,"9120 Lockwood Blvd., Mechanicsville, VA 23116",www.owens-minor.com
444,"The Ryland Group, Inc.",469,R. Chad Dreier,"24025 Park Sorrento, Calabasas, CA 91302",www.ryland.com
445,Henry Schein Inc.,465,Stanley M. Bergman,"135 Duryea Rd., Melville, NY 11747",www.henryschein.com
446,SPX Corporation,345,Christopher J. Kearney,"13515 Ballantyne Corporate Place, Charlotte, NC 28277",www.spx.com
447,SCANA Corporation,478,William B. Timmerman,"1426 Main St., Columbia, SC 29201",www.scana.com
448,"Emcor Group, Inc.",406,Frank T. MacInnis,"301 Merritt 7 Corporate Park, Norwalk, CT 6851",www.emcorgroup.com
449,"Whole Foods Market, Inc.",479,John P. Mackey,"550 Bowie St., Austin, TX 78703",www.wholefoodsmarket.com
450,Longs Drug Stores Corporation,421,Warren F. Bryant,"141 N. Civic Dr., Walnut Creek, CA 94596",www.longs.com
451,Chesapeake Energy Corporation,609,Aubrey K. McClendon,"6100 N. Western Ave., Oklahoma City, OK 73118",www.chk.com
452,"National Oilwell Varco, Inc.",682,Merrill A. Miller Jr.,"10000 Richmond Ave., Houston, TX 77042",www.nov.com
453,Peabody Energy Corporation,497,Gregory H. Boyce,"701 Market St., St. Louis, MO 63101",www.peabodyenergy.com
454,Engelhard Corporation,456,Barry W. Perry,"101 Wood Ave., Iselin, NJ 8830",www.engelhard.com
455,El Paso Corporation,314,Douglas L. Foshee,"1001 Louisiana St., Houston, TX 77002",www.elpaso.com
456,Corning Inc.,480,Wendell P. Weeks,"1 Riverfront Plaza, Corning, NY 14831",www.corning.com
457,Nash-Finch Company,476,Allister P. Graham,"7600 France Ave. S., Minneapolis, MN 55435",www.nashfinch.com
458,eBay Inc.,529,Margaret C. Whitman,"2145 Hamilton Ave., San Jose, CA 95125",www.ebayinc.com
459,Ecolab Inc.,455,Douglas M. Baker Jr.,"370 Wabasha St. N., St. Paul, MN 55102",www.ecolab.com
460,The Clorox Company,445,Gerald E. Johnston,"1221 Broadway, Oakland, CA 94612",www.thecloroxcompany.com
461,Newmont Mining Corporation,428,Wayne W. Murdy,"1700 Lincoln St., Denver, CO 80203",www.newmont.com
462,"Hexion Specialty Chemicals, Inc.",857,Craig O. Morrison,"180 E. Broad St., Columbus, OH 43215",www.momentive.com
463,Tenneco Inc.,453,Mark P. Frissora,"500 N. Field Dr., Lake Forest, IL 60045",www.tenneco.com
464,Hilton Hotels Corporation,566,Stephen F. Bollenbach,"9336 Civic Center Dr., Beverly Hills, CA 90210",www.hiltonworldwide.com
465,"Big Lots, Inc.",441,Steven S. Fishman,"300 Phillipi Rd., Columbus, OH 43228",www.biglots.com
466,"WESCO International, Inc.",489,Roy W. Haley,"225 West Station Square Dr., Pittsburgh, PA 15219",www.wesco.com
467,"H&R Block, Inc.",454,Mark A. Ernst,"4400 Main St., Kansas City, MO 64111",www.hrblock.com
468,United Stationers Inc.,468,Richard W. Gochnauer,"2200 E. Golf Rd., Des Plaines, IL 60016",www.unitedstationers.com
469,"Ikon Office Solutions, Inc.",415,Matthew J. Espe,"70 Valley Stream Pkwy., Malvern, PA 19355",www.ikon.com
470,The Mosaic Company,-,Fredric W. Corrigan,"3033 Campus Dr., Plymouth, MN 55441",www.mosaicco.com
471,"Affiliated Computer Services, Inc.",460,Mark A. King,"2828 N. Haskell Ave., Dallas, TX 75204",www.acs-inc.com
472,"Conseco, Inc.",443,William S. Kirsch,"11825 N. Pennsylvania St., Carmel, IN 46032",www.cnoinc.com
473,Western & Southern Mutual Holding Company,494,John F. Barrett,"400 Broadway, Cincinnati, OH 45202",www.westernsouthern.com
474,"Franklin Resources, Inc.",512,Gregory E. Johnson,"1 Franklin Pkwy., San Mateo, CA 94403",www.franklinresources.com
