Rank,Title,Previous Rank,CEO,Address,Website
243,Devon Energy Corporation,268,J. Larry Nichols,"20 N. Broadway, Oklahoma City, OK 73102",www.devonenergy.com
244,"ArvinMeritor, Inc.",260,Charles G. McClure Jr.,"2135 W. Maple Rd., Troy, MI 48084",www.meritor.com
245,Genuine Parts Company,244,Thomas C. Gallagher,"2999 Circle 75 Pkwy., Atlanta, GA 30339",www.genpt.com
246,"Medtronic, Inc.",263,Arthur D. Collins Jr.,"710 Medtronic Pkwy., Minneapolis, MN 55432",www.medtronic.com
247,Lucent Technologies Inc.,243,Patricia F. Russo,"600 Mountain Ave., Murray Hill, NJ 7974",www.alcatel-lucent.com
248,"International Steel Group, Inc.",426,Rodney B. Mott,"4020 Kinross Lakes Pkwy., Richfield, OH 44286",www.intlsteel.com
249,"Yum! Brands, Inc.",245,David C. Novak,"1441 Gardiner Lane, Louisville, KY 40213",www.yum.com
250,"Reliant Energy, Inc.",166,Joel V. Staff,"1000 Main St., Houston, TX 77002",www.genon.com
251,Guardian Life Ins. Co. of America,225,Dennis J. Manning,"7 Hanover Square, New York, NY 10004",www.guardianlife.com
252,Ashland Inc.,252,-,"50 E. RiverCenter Blvd., Covington, KY 41012",www.ashland.com
253,"Principal Financial Group, Inc.",211,J. Barry Griswell,"711 High St., Des Moines, IA 50392",www.principal.com
254,Liberty Media Corporation,609,Robert R. Bennett,"12300 Liberty Blvd., Englewood, CO 80112",www.libertyinteractive.com
255,Murphy Oil Corporation,340,Claiborne P. Deming,"200 Peach St., El Dorado, AR 71731",www.murphyoilcorp.com
256,Xcel Energy Inc.,254,Wayne H. Brunetti,"800 Nicollet Mall, Minneapolis, MN 55402",www.xcelenergy.com
257,Cummins,296,Theodore M. Solso,"500 Jackson St., Columbus, IN 47202",www.cummins.com
258,"The Bear Stearns Companies, Inc.",266,James E. Cayne,"383 Madison Ave., New York, NY 10179",www.bearstearns.com
259,H.J. Heinz Company,213,William R. Johnson,"600 Grant St., Pittsburgh, PA 15219",www.heinz.com
260,"Enterprise Products Partners, L.P.",336,Robert G. Phillips,"2727 N. Loop West, Houston, TX 77008",www.enterpriseproducts.com
261,"Fidelity National Financial, Inc.",262,William P. Foley II,"601 Riverside Ave., Jacksonville, FL 32204",www.fnf.com
262,Smurfit-Stone Container Corporation,255,Patrick J. Moore,"150 N. Michigan Ave., Chicago, IL 60601",www.smurfit-stone.com
263,"Apple Computer, Inc.",301,Steven P. Jobs,"1 Infinite Loop, Cupertino, CA 95014",www.apple.com
264,Schering-Plough Corporation,247,Fred Hassan,"2000 Galloping Hill Rd., Kenilworth, NJ 7033",www.schering-plough.com
265,ALLTEL Corporation,251,Scott T. Ford,"1 Allied Dr., Little Rock, AR 72202",www.alltel.com
266,EMC Corporation,299,Joseph M. Tucci,"176 South St., Hopkinton, MA 1748",www.emc.com
267,MeadWestvaco Corporation,265,John A. Luke Jr.,"1 High Ridge Park, Stamford, CT 6905",www.mwv.com
268,Unocal Corporation,285,Charles R. Williamson,"2141 Rosecrans Ave., El Segundo, CA 90245",www.unocal.com
269,CSX,259,Michael J. Ward,"500 Water St., Jacksonville, FL 32202",www.csx.com
270,"Applied Materials, Inc.",392,Michael R. Splinter,"3050 Bowers Ave., Santa Clara, CA 95054",www.appliedmaterials.com
271,"Kinder Morgan Energy Partners, L.P.",283,Richard D. Kinder,"500 Dallas St., Houston, TX 77002",www.kindermorgan.com
272,"Sonic Automotive, INC.",264,O. Bruton Smith,"6415 Idlewild Rd., Charlotte, NC 28212",www.sonicautomotive.com
273,"SunTrust Banks, Inc.",272,L. Phillip Humann,"303 Peachtree St. N.E., Atlanta, GA 30308",www.suntrust.com
274,Dillard&#039;s Inc.,258,William Dillard II,"1600 Cantrell Rd., Little Rock, AR 72201",www.dillards.com
275,R.R. Donnelley & Sons Company,362,Mark A. Angelson,"77 W. Wacker Dr., Chicago, IL 60601",www.rrdonnelley.com
276,Science Applications International Corporation,289,Kenneth C. Dahlberg,"10260 Campus Point Dr., San Diego, CA 92121",www.leidos.com
277,"Automatic Data Processing, Inc.",271,Arthur F. Weinbach,"1 ADP Blvd., Roseland, NJ 7068",www.adp.com
278,"Avon Products, Inc.",275,Andrea Jung,"1345 Sixth Ave., New York, NY 10105",www.avoncompany.com
279,"Land O&#039;Lakes, Inc.",308,John E. Gherty,"4001 Lexington Ave. N., Arden Hills, MN 55126",www.landolakesinc.com
280,Dollar General Corporation,281,David A. Perdue,"100 Mission Ridge, Goodlettsville, TN 37072",www.dollargeneral.com
281,"Air Products & Chemicals, Inc",295,John P. Jones III,"7201 Hamilton Blvd., Allentown, PA 18195",www.airproducts.com
282,"Assurant, Inc.",-,J. Kerry Clayton,"1 Chase Manhattan Plaza, New York, NY 10005",www.assurant.com
283,"Gannett Co., Inc.",278,Douglas H. McCorkindale,"7950 Jones Branch Dr., McLean, VA 22107",www.gannett.com
284,"BJ&#039;s Wholesale Club, Inc.",277,Michael T. Wedge,"1 Mercer Rd., Natick, MA 1760",www.bjs.com
285,Safeco Corporation,267,Michael S. McGavick,"Safeco Plaza, Seattle, WA 98185",www.safeco.com
286,Norfolk Southern Corporation,288,David R. Goode,"3 Commercial Place, Norfolk, VA 23510",www.nscorp.com
287,Rohm and Haas Company,290,Rajiv L. Gupta,"100 Independence Mall W., Philadelphia, PA 19106",www.rohmhaas.com
288,"Pepco Holdings, Inc.",270,Dennis R. Wraase,"701 Ninth St. N.W., Washington, DC 20068",www.pepcoholdings.com
289,"Crown Holdings, Inc.",282,John W. Conway,"1 Crown Way, Philadelphia, PA 19154",www.crowncork.com
290,Agilent Technologies Inc.,305,William P. Sullivan,"395 Page Mill Rd., Palo Alto, CA 94306",www.agilent.com
291,Echostar Communications Corporation,327,Charles W. Ergen,"9601 S. Meridian Blvd., Englewood, CO 80112",www.dish.com
292,Owens-Illinois,302,Steven R. McCracken,"1 SeaGate, Toledo, OH 43666",www.o-i.com
293,"The Bank of New York Company, Inc.",294,Thomas A. Renyi,"1 Wall St., New York, NY 10286",www.bnymellon.com
294,"Nordstrom, Inc.",286,Blake W. Nordstrom,"1617 Sixth Ave., Seattle, WA 98101",www.nordstrom.com
295,"US Airways Group, Inc.",276,Bruce R. Lakefield,"2345 Crystal Dr., Arlington, VA 22227",www.usairways.com
296,DTE Energy Company,273,Anthony F. Earley Jr.,"2000 Second Ave., Detroit, MI 48226",www.dteenergy.com
297,Campbell Soup Co.,280,Douglas R. Conant,"1 Campbell Place, Camden, NJ 8103",www.campbellsoupcompany.com
298,Parker-Hannifin Corporation,291,Donald E. Washkewicz,"6035 Parkland Blvd., Cleveland, OH 44124",www.parker.com
299,Phelps Dodge Corporation,418,J. Steven Whisler,"1 N. Central Ave., Phoenix, AZ 85004",www.fcx.com
300,KB Home,315,Bruce E. Karatz,"10990 Wilshire Blvd., Los Angeles, CA 90024",www.kbhome.com
301,"Fortune Brands, Inc.",311,Norman H. Wesley,"300 Tower Pkwy., Lincolnshire, IL 60069",www.beamglobal.com
302,Keyspan Corporation,274,Robert B. Catell,"1 MetroTech Center, Brooklyn, NY 11201",www.keyspanenergy.com
303,Amazon.Com Inc.,342,Jeffrey P. Bezos,"1200 12th Avenue S., Seattle, WA 98144",www.amazon.com
304,Newell Rubbermaid Inc.,261,Joseph Galli Jr.,"10 B Glenlake Parkway, Atlanta, GA 30328",www.newellrubbermaid.com
305,"L-3 Communications Holdings, Inc.",348,Frank C. Lanza,"600 Third Ave., New York, NY 10016",www.l-3com.com
306,Danaher,338,H. Lawrence Culp Jr.,"2099 Pennsylvania Ave. N.W., Washington, DC 20006",www.danaher.com
307,Yellow Roadway Corporation,522,William D. Zollars,"10990 Roe Ave., Overland Park, KS 66211",www.yrcw.com
308,"ITT Industries, Inc.",320,Steven R. Loranger,"4 W. Red Oak Lane, White Plains, NY 10604",www.itt.com
309,The First American Corporation,300,Parker S. Kennedy,"1 First American Way, Santa Ana, CA 92707",www.corelogic.com
310,Northeast Utilities,304,Charles W. Shivery,"107 Selden St., Berlin, CT 6037",www.nu.com
311,NiSource Inc.,292,Gary L. Neale,"801 E. 86th Ave., Merrillville, IN 46410",www.nisource.com
312,BB&T Corporation,298,John A. Allison IV,"200 W. Second St., Winston-Salem, NC 27101",www.bbt.com
313,American Family Ins. Group,313,Harvey R. Pierce,"6000 American Pkwy., Madison, WI 53783",www.amfam.com
314,El Paso Corporation,154,Douglas L. Foshee,"1001 Louisiana St., Houston, TX 77002",www.elpaso.com
315,"Praxair, Inc.",321,Dennis H. Reilley,"39 Old Ridgebury Rd., Danbury, CT 6810",www.praxair.com
316,Eastman Chemical,317,J. Brian Ferguson,"100 N. Eastman Rd., Kingsport, TN 37660",www.eastman.com
317,Fifth Third Bancorp,287,George A. Schaefer Jr.,"38 Fountain Square Plaza, Cincinnati, OH 45263",www.53.com
318,Southwest Airlines Co.,310,Gary C. Kelly,"2702 Love Field Dr., Dallas, TX 75235",www.southwest.com
319,Thrivent Financial for Lutherans,284,Bruce J. Nicholson,"625 Fourth Ave. S., Minneapolis, MN 55415",www.thrivent.com
320,"Saks, Incorporated",306,R. Brad Martin,"750 Lakeshore Pkwy., Birmingham, AL 35211",www.saksincorporated.com
321,Reynolds American Inc.,341,Susan M. Ivey,"401 N. Main St., Winston-Salem, NC 27102",www.reynoldsamerican.com
322,"Cox Communications, Inc.",318,James O. Robbins,"1400 Lake Hearn Dr., Atlanta, GA 30319",www.cox.com
323,PNC Financial Services Group Inc.,309,James E. Rohr,"249 Fifth Ave., Pittsburgh, PA 15222",www.pnc.com
324,"Jabil Circuit, Inc.",367,Timothy L. Main,"10560 Dr. Martin Luther King Jr. St. N., St. Petersburg, FL 33716",www.jabil.com
325,IAC/INTERACTIVECORP,293,Barry Diller,"152 W. 57th St., New York, NY 10019",www.iac.com
326,Federal-Mogul Corporation,328,Jos_ Maria Alapont,"26555 Northwestern Hwy., Southfield, MI 48034",www.federalmogul.com
327,Dynegy Inc.,316,Bruce A. Williamson,"1000 Louisiana St., Houston, TX 77002",www.dynegy.com
328,Performance Food Group Company,329,Robert C. Sledd,"12500 W. Creek Pkwy., Richmond, VA 23238",pfgc.com
329,"Autoliv, Inc.",337,Lars Westerberg,"3350 Airport Rd., Ogden, UT 84405",www.autoliv.com
330,Baker Hughes Incorporated,334,Chad C. Deaton,"3900 Essex Lane, Houston, TX 77027",www.bakerhughes.com
331,The Sherwin-Williams Company,333,Christopher M. Connor,"101 Prospect Ave. N.W., Cleveland, OH 44115",www.sherwin.com
332,"Interpublic Group of Companies, Inc.",303,Michael I. Roth,"1114 Sixth Ave., New York, NY 10036",www.interpublic.com
333,Anadarko Petroleum Corp.,345,James T. Hackett,"1201 Lake Robbins Dr., The Woodlands, TX 77380",www.anadarko.com
334,V.F. Corporation,343,Mackey J. McDonald,"105 Corporate Center Blvd., Greensboro, NC 27408",www.vfc.com
335,Barnes & Noble Inc.,325,Stephen Riggio,"122 Fifth Ave., New York, NY 10011",www.barnesandnobleinc.com
336,"Oneok, Inc.",525,David L. Kyle,"100 W. Fifth St., Tulsa, OK 74103",www.oneok.com
337,NCR Corporation,322,James M. Ringler,"1700 S. Patterson Blvd., Dayton, OH 45479",www.ncr.com
338,Lyondell Chemical Company,441,Dan F. Smith,"1221 McKinney St., Houston, TX 77010",www.lyondell.com
339,CNF Inc.,347,W. Keith Kennedy Jr.,"3240 Hillview Ave., Palo Alto, CA 94304",www.con-way.com
340,"Mohawk Industries, Inc.",349,Jeffrey S. Lorberbaum,"160 S. Industrial Blvd., Calhoun, GA 30701",www.mohawkind.com
341,State Street Corporation,330,Ronald E. Logue,"1 Lincoln St., Boston, MA 2111",www.statestreet.com
342,"WellChoice, Inc.",335,Michael A. Stocker,"11 W. 42nd St., New York, NY 10036",www.wellchoice.com
343,Unisys Corporation,312,Joseph W. McGrath,"Unisys Way, Blue Bell, PA 19424",www.unisys.com
344,PPL Corporation,324,William F. Hecht,"2 N. Ninth St., Allentown, PA 18101",www.pplweb.com
345,SPX Corporation,344,Christopher J. Kearney,"13515 Ballantyne Corporate Place, Charlotte, NC 28277",www.spx.com
346,The Est_e Lauder Companies Inc.,346,William P. Lauder,"767 Fifth Ave., New York, NY 10153",www.elcompanies.com
347,CDW Corporation,376,John A. Edwardson,"200 N. Milwaukee Ave., Vernon Hills, IL 60061",www.cdw.com
348,Tribune Company,323,Dennis J. FitzSimons,"435 N. Michigan Ave., Chicago, IL 60611",www.tribune.com
349,Owens Corning,350,David T. Brown,"1 Owens Corning Pkwy., Toledo, OH 43659",www.owenscorning.com
350,"AutoZone, Inc.",331,William C. Rhodes III,"123 S. Front St., Memphis, TN 38103",www.autozone.com
351,World Fuel Services Corporation,576,Paul H. Stebbins,"9800 N.W. 41st St., Miami, FL 33178",www.wfscorp.com
352,Boston Scientific Corporation,478,James R. Tobin,"1 Boston Scientific Place, Natick, MA 1760",www.bostonscientific.com
353,Burlington Resources Inc.,404,Bobby S. Shackouls,"717 Texas Ave., Houston, TX 77002",www.br-inc.com
354,Dover Corporation,384,Ronald L. Hoffman,"280 Park Ave., New York, NY 10017",www.dovercorporation.com
355,KeyCorp,319,Henry L. Meyer III,"127 Public Square, Cleveland, OH 44114",www.key.com
356,CMS Energy Corporation,307,David W. Joos,"1 Energy Plaza, Jackson, MI 49201",www.cmsenergy.com
357,Monsanto Company,353,Hugh Grant,"800 N. Lindbergh Blvd., St. Louis, MO 63167",www.monsanto.com
358,"Asbury Automotive Group, Inc.",357,Kenneth B. Gilman,"622 Third Ave., New York, NY 10017",www.asburyauto.com
359,The Black & Decker Corporation,381,Nolan D. Archibald,"701 E. Joppa Rd., Towson, MD 21286",www.stanleyblackanddecker.com
360,Ball Corporation,351,R. David Hoover,"10 Longs Peak Dr., Broomfield, CO 80021",www.ball.com
361,"Group 1 Automotive, Inc.",390,B.B. Hollingsworth Jr.,"950 Echo Lane, Houston, TX 77024",www.group1auto.com
362,Allied Waste Industries,326,Charles H. Cotros,"15880 N. Greenway-Hayden Loop, Scottsdale, AZ 85260",www.alliedwaste.com
363,Lincoln National Corporation,339,Jon A. Boscia,"1500 Market St., Philadelphia, PA 19102",www.lfg.com
364,Pilgrim&#039;s Pride Corporation,584,O.B. Goolsby Jr.,"110 S. Texas St., Pittsburg, TX 75686",www.pilgrimspride.com
365,"Foot Locker, Inc.",363,Matthew D. Serra,"112 W. 34th St., New York, NY 10120",www.footlocker-inc.com
366,Avery Dennison Corporation,359,Philip M. Neal,"150 N. Orange Grove Blvd., Pasadena, CA 91103",www.averydennison.com
367,Apache Corporation,413,G. Steven Farris,"2000 Post Oak Blvd., Houston, TX 77056",www.apachecorp.com
368,"Harley-Davidson, Inc.",355,Jeffrey L. Bleustein,"3700 W. Juneau Ave., Milwaukee, WI 53208",www.harley-davidson.com
369,"Dole Food Company, Inc.",380,David H. Murdock,"1 Dole Dr., Westlake Village, CA 91362",www.dole.com
370,"Lexmark International, Inc.",364,Paul J. Curlander,"740 W. New Circle Rd., Lexington, KY 40550",www.lexmark.com
371,Coventry Health Care Inc.,386,Dale B. Wolf,"6705 Rockledge Dr., Bethesda, MD 20817",www.coventryhealthcare.com
372,Starbucks Corporation,425,Jim Donald,"2401 Utah Ave. S., Seattle, WA 98134",www.starbucks.com
373,"Family Dollar Stores, Inc.",365,Howard R. Levine,"10401 Monroe Rd., Matthews, NC 28105",www.familydollar.com
374,AGCO Corporation,476,Martin Richenhagen,"4205 River Green Pkwy., Duluth, GA 30096",www.agcocorp.com
375,"The McGraw-Hill Companies, Inc.",356,Harold W. McGraw III,"1221 Sixth Ave., New York, NY 10020",www.mhfi.com
376,AK Steel Holding Corporation,410,James L. Wainscott,"703 Curtis St., Middletown, OH 45043",www.aksteel.com
377,Brunswick Corporation,420,George W. Buckley,"1 N. Field Court, Lake Forest, IL 60045",www.brunswick.com
378,SLM Corporation,417,Thomas J. Fitzpatrick,"12061 Bluemont Way, Reston, VA 20190",www.salliemae.com
379,Kerr-McGee Corporation,412,Luke R. Corbett,"Kerr-McGee Center, Oklahoma City, OK 73125",www.kerr-mcgee.com
380,Ameren Corporation,382,Gary L. Rainwater,"1901 Chouteau Ave., St. Louis, MO 63103",www.ameren.com
381,"Ryder System, Inc.",360,Gregory T. Swienton,"3600 N.W. 82nd Ave., Miami, FL 33166",www.ryder.com
382,Quest Diagnostics Incorporated,366,Surya N. Mohapatra,"1290 Wall St. W., Lyndhurst, NJ 7071",www.questdiagnostics.com
383,"Mattel, Inc.",352,Robert A. Eckert,"333 Continental Blvd., El Segundo, CA 90245",www.mattel.com
384,"Leggett & Platt, Incorporated",397,Felix E. Wright,"1 Leggett Rd., Carthage, MO 64836",www.leggett.com
385,"W.W. Grainger, Inc.",375,Richard L. Keyser,"100 Grainger Pkwy., Lake Forest, IL 60045",www.grainger.com
386,"Darden Restaurants, Inc.",377,Clarence Otis Jr.,"5900 Lake Ellenor Dr., Orlando, FL 32809",www.darden.com
387,"Advanced Micro Devices, Inc.",473,Hector de J. Ruiz,"1 AMD Place, Sunnyvale, CA 94088",www.amd.com
388,"Becton, Dickinson and Company",388,Edward J. Ludwig,"1 Becton Dr., Franklin Lakes, NJ 7417",www.bd.com
389,"Kelly Services, Inc.",403,Terence E. Adderley,"999 W. Big Beaver Rd., Troy, MI 48084",www.kellyservices.com
390,"Charter Communications, Inc.",358,Robert P. May,"12405 Powerscourt Dr., St. Louis, MO 63131",www.charter.com
391,Mellon Financial Corp.,385,Martin G. McGuinn,"1 Mellon Center, Pittsburgh, PA 15258",www.mellon.com
392,Pitney Bowes Inc.,383,Michael J. Critelli,"1 Elmcroft Rd., Stamford, CT 6926",www.pb.com
393,WPS Resources Corp.,395,Larry L. Weyers,"700 N. Adams St., Green Bay, WI 54307",www.integrysgroup.com
394,Cablevision Systems Corporation,409,James L. Dolan,"1111 Stewart Ave., Bethpage, NY 11714",www.cablevision.com
395,Pacific LifeCorp,374,Thomas C. Sutton,"700 Newport Center Dr., Newport Beach, CA 92660",www.pacificlife.com
396,"Harrah&#039;s Entertainment, Inc.",400,Gary W. Loveman,-,www.caesars.com
397,OGE Energy Corp,446,Steven E. Moore,"321 N. Harvey Ave., Oklahoma City, OK 73102",www.oge.com
398,"Qualcomm, Inc.",434,Irwin Mark Jacobs,"5775 Morehouse Dr., San Diego, CA 92121",www.qualcomm.com
399,RadioShack Corporation,378,David J. Edmondson,"300 Radio Shack Circle, Fort Worth, TX 76102",www.radioshackcorporation.com
400,Energy East Corporation,354,Wesley W. von Schack,", Albany, NY 12212",www.energyeast.com
401,Caesars Entertainment,373,Wallace R. Barr,"3930 Howard Hughes Pkwy., Las Vegas, NV 89109",www.caesars.com
402,Hormel Foods Corporation,411,Joel W. Johnson,"1 Hormel Place, Austin, MN 55912",www.hormelfoods.com
404,Commercial Metals Company,540,Stanley A. Rabin,"6565 N. MacArthur Blvd, Irving, TX 75039",www.cmc.com
405,Temple-Inland Inc.,372,Kenneth M. Jastrow II,"1300 MoPac Expressway S., Austin, TX 78746",www.templeinland.com
406,"Emcor Group, Inc.",387,Frank T. MacInnis,"301 Merritt 7 Corporate Pk., Norwalk, CT 6851",www.emcorgroup.com
407,Auto-Owners Insurance Group,408,Roger L. Looyenga,"6101 Anacapri Blvd., Lansing, MI 48917",www.auto-owners.com
408,Goodrich Corporation,394,Marshall O. Larsen,"2730 W. Tyvola Rd., Charlotte, NC 28217",www.goodrich.com
410,Maytag Corporation,361,Ralph F. Hake,"403 W. Fourth St. N., Newton, IA 50208",www.maytagcorp.com
411,The Charles Schwab Corporation,402,Charles R. Schwab,"120 Kearny St., San Francisco, CA 94108",www.aboutschwab.com
412,CInergy Corp.,393,James E. Rogers,"139 E. Fourth St., Cincinnati, OH 45202",www.cinergy.com
413,"CIT Group, Inc.",371,Jeffrey M. Peek,"1 CIT Dr., Livingston, NJ 7039",www.cit.com
414,Fisher Scientific International Inc.,469,Paul M. Montrone,"1 Liberty Lane, Hampton, NH 3842",www.fisherscientific.com
415,"Ikon Office Solutions, Inc.",369,Matthew J. Espe,"70 Valley Stream Pkwy., Malvern, PA 19355",www.ikon.com
416,"Jones Apparel Group, Inc.",399,Peter Boneparth,"250 Rittenhouse Circle, Bristol, PA 19007",www.jonesgroupinc.com
417,Terex Corporation,437,Ronald M. DeFeo,"500 Post Rd. E., Westport, CT 6880",www.terex.com
418,"Liz Claiborne, Inc.",407,Paul R. Charron,"1441 Broadway, New York, NY 10018",www.katespadeandcompany.com
419,"Laidlaw International, Inc.",391,Kevin E. Benson,"55 Shuman Blvd., Naperville, IL 60563",www.laidlaw.com
420,Regions Financial Corporation,466,Carl E. Jones Jr.,"417 N. 20th St., Birmingham, AL 35203",www.regions.com
421,Longs Drug Stores Corporation,389,Warren F. Bryant,"141 N. Civic Dr., Walnut Creek, CA 94596",www.longs.com
422,"CarMax, Inc.",435,W. Austin Ligon,"4900 Cox Rd., Glen Allen, VA 23060",www.carmax.com
423,Jacobs Engineering Group Inc.,379,Noel G. Watson,"1111 S. Arroyo Pkwy., Pasadena, CA 91105",www.jacobs.com
424,Mirant Corporation,314,S. Marce Fuller,"1155 Perimeter Center W., Atlanta, GA 30338",www.mirant.com
425,Erie Insurance Group,368,Jeffrey A. Ludrof,"100 Erie Insurance Place, Erie, PA 16530",www.erieinsurance.com
426,"Triad Hospitals, Inc.",436,James D. Shelton,"5800 Tennyson Pkwy., Plano, TX 75024",www.triadhospitals.com
427,"Owens & Minor, Inc.",406,G. Gilmer Minor III,"4800 Cox Rd., Glen Allen, VA 23060",www.owens-minor.com
428,Newmont Mining Corporation,500,Wayne W. Murdy,"1700 Lincoln St., Denver, CO 80203",www.newmont.com
429,Rockwell Automation Inc.,421,Keith Nosbusch,"777 E. Wisconsin Ave., Milwaukee, WI 53202",www.rockwellautomation.com
430,The Timken Company,444,James W. Griffith,"1835 Dueber Ave. S.W., Canton, OH 44706",www.timken.com
431,W.R. Berkley Corporation,464,William R. Berkley,"475 Steamboat Rd., Greenwich, CT 6830",www.wrberkley.com
432,York International Corporation,424,C. David Myers,"631 S. Richland Ave., York, PA 17403",www.york.com
433,USG Corporation,458,William C. Foote,"125 S. Franklin St., Chicago, IL 60606",www.usg.com
434,"Bed Bath & Beyond, Inc.",459,Steven H. Temares,"650 Liberty Ave., Union, NJ 7083",www.bedbathandbeyond.com
435,Golden West Financial Corporation,440,Herbert M. Sandler,"1901 Harrison St., Oakland, CA 94612",www.worldsavings.com
436,Hershey Foods Corporation,415,Richard H. Lenny,"100 Crystal A Dr., Hershey, PA 17033",www.thehersheycompany.com
437,"Hughes Supply, Inc.",497,Thomas I. Morgan,"1 Hughes Way, Orlando, FL 32805",www.hughessupply.com
438,"Smith International, Inc.",468,Douglas L. Rock,"411 N. Sam Houston Pkwy., Houston, TX 77060",www.smith.com
439,"Micron Technology, Inc.",516,Steven R. Appleton,"8000 S. Federal Way, Boise, ID 83716",www.micron.com
440,"Starwood Hotels & Resorts Worldwide, Inc.",441,Steven J. Heyer,"1111 Westchester Ave., White Plains, NY 10604",www.starwoodhotels.com
441,"Big Lots, Inc.",414,Michael J. Potter,"300 Phillipi Rd., Columbus, OH 43228",www.biglots.com
442,"C. H. Robinson Worldwide, Inc.",467,John P. Wiehoff,"8100 Mitchell Rd., Eden Prairie, MN 55344",www.chrobinson.com
443,"Conseco, Inc.",370,William S. Kirsch,"11825 N. Pennsylvania St., Carmel, IN 46032",www.cnoinc.com
444,"NVR, Inc.",456,Dwight C. Schar,"7601 Lewinsville Rd., McLean, VA 22102",www.nvrinc.com
445,The Clorox Company,416,Gerald E. Johnston,"1221 Broadway, Oakland, CA 94612",www.thecloroxcompany.com
446,NTL,461,Simon P. Duffy,"909 Third Ave., New York, NY 10022",www.virginmedia.com
447,Molson Coors Brewing Company,430,W. Leo Kiely III,"311 Tenth St., Golden, CO 80401",www.molsoncoors.com
448,"Enbridge Energy Partners, L.P.",506,Dan C. Tutcher,"1100 Louisiana St., Houston, TX 77002",www.enbridgepartners.com
449,MGM Mirage,419,J. Terrence Lanni,"3600 Las Vegas Blvd. S., Las Vegas, NV 89109",www.mgmresorts.com
450,Stryker Corporation,465,Stephen P. MacMillan,"2725 Fairfield Rd., Kalamazoo, MI 49002",www.stryker.com
451,Avaya Inc.,401,Donald K. Peterson,"211 Mount Airy Rd., Basking Ridge, NJ 7920",www.avaya.com
452,"Ross Stores, Inc.",447,Michael A. Balmuth,"4440 Rosewood Dr., Pleasanton, CA 94588",www.rossstores.com
453,Tenneco Automotive Inc.,450,Mark P. Frissora,"500 N. Field Dr., Lake Forest, IL 60045",www.tenneco.com
454,"H&R Block, Inc.",449,Mark A. Ernst,"4400 Main St., Kansas City, MO 64111",www.hrblock.com
455,Ecolab Inc.,451,Douglas M. Baker Jr.,"370 Wabasha St. N., St. Paul, MN 55102",www.ecolab.com
456,Engelhard Corporation,454,Barry W. Perry,"101 Wood Ave., Iselin, NJ 8830",www.engelhard.com
457,"Hovnanian Enterprises, Inc.",501,Ara K. Hovnanian,"10 Highway 35, Red Bank, NJ 7701",www.khov.com
458,"Universal Health Services, Inc.",462,Alan B. Miller,"367 S. Gulph Rd., King of Prussia, PA 19406",www.uhsinc.com
459,"Omnicare, Inc.",475,Joel F. Gemunder,"100 E. RiverCenter Blvd., Covington, KY 41011",www.omnicare.com
460,"Affiliated Computer Services, Inc.",445,Jeffrey A. Rich,"2828 N. Haskell Ave., Dallas, TX 75204",www.acs-inc.com
461,Jefferson-Pilot Corporation,460,Dennis R. Glass,"100 N. Greene St., Greensboro, NC 27401",www.jpfinancial.com
462,"Graybar Electric Company, Inc.",448,Robert A. Reynolds Jr.,"34 N. Meramec Ave., St. Louis, MO 63105",www.graybar.com
463,Mutual of Omaha Insurance Companies,396,Daniel P. Neary,"Mutual of Omaha Plaza, Omaha, NE 68175",www.mutualofomaha.com
464,Levi Strauss & Co.,422,Philip A. Marineau,"1155 Battery St., San Francisco, CA 94111",www.levistrauss.com
465,Henry Schein Inc.,487,Stanley M. Bergman,"135 Duryea Rd., Melville, NY 11747",www.henryschein.com
466,"M.D.C. Holdings, Inc.",536,Larry A. Mizel,"3600 S. Yosemite St., Denver, CO 80237",www.richmondamerican.com
467,"Pathmark Stores, Inc.",432,Eileen R. Scott,"200 Milik St., Carteret, NJ 7008",www.pathmark.com
468,United Stationers Inc.,439,Richard W. Gochnauer,"2200 E. Golf Rd., Des Plaines, IL 60016",www.unitedstationers.com
469,"The Ryland Group, Inc.",481,R. Chad Dreier,"24025 Park Sorrento, Calabasas, CA 91302",www.ryland.com
470,Cooper Tire & Rubber Company,474,Thomas A. Dattilo,"701 Lima Ave., Findlay, OH 45840",www.coopertire.com
471,Wisconsin Energy Corporation,427,Gale E. Klappa,"231 W. Michigan St., Milwaukee, WI 53203",www.wisconsinenergy.com
472,"American Financial Group, Inc.",486,Carl H. Linder lll,"1 E. Fourth St., Cincinnati, OH 45202",www.afginc.com
473,"Beazer Homes USA, Inc.",505,Ian J. McCarthy,"1000 Abernathy Rd., Atlanta, GA 30328",www.beazer.com
474,Collins & Aikman Corporation,431,David A. Stockman,"250 Stephenson Hwy., Troy, MI 48083",www.collinsaikman.com
475,"Borders Group, Inc.",452,Gregory P. Josefowicz,"100 Phoenix Dr., Ann Arbor, MI 48108",www.borders.com/aboutus
476,Nash Finch Company,433,Ron Marshall,"7600 France Ave. S., Minneapolis, MN 55435",www.nashfinch.com
477,"Toll Brothers, Inc.",559,Robert I. Toll,"250 Gibraltar Rd., Horsham, PA 19044",www.tollbrothers.com
478,SCANA Corporation,482,William B. Timmerman,"1426 Main St., Columbia, SC 29201",www.scana.com
479,"Whole Foods Market, Inc.",508,John P. Mackey,"550 Bowie Street, Austin, TX 78703",www.wholefoodsmarket.com
